gene	excel_sheets	has_report	report_paths	status	category	lines	chars	has_duplicate	coverage_status	reason
NEK5	?	True	detail/nucleoplasm/NEK5/NEK5-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NEK6	?	True	detail/rejected/NEK6/NEK6-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NEK7	?	True	detail/rejected/NEK7/NEK7-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NEK8	?	True	detail/nuclear-speckle/NEK8/NEK8-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
NEK9	?	True	detail/nucleoplasm/NEK9/NEK9-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NELFA	?	True	detail/nucleoplasm/NELFA/NELFA-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NELFB	?	True	detail/nucleoplasm/NELFB/NELFB-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NELFCD	?	True	detail/nuclear-speckle/NELFCD/NELFCD-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
NEMF	?	True	detail/nuclear-speckle/NEMF/NEMF-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
NEMP1	?	True	detail/nuclear-envelope/NEMP1/NEMP1-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
NEMP2	?	True	detail/rejected/NEMP2/NEMP2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NET1	?	True	detail/rejected/NET1/NET1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NEUROD1	?	True	detail/rejected/NEUROD1/NEUROD1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NEUROD2	?	True	detail/rejected/NEUROD2/NEUROD2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NEUROD4	?	True	detail/nucleus-cytoplasm/NEUROD4/NEUROD4-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
NEUROD6	?	True	detail/chromatin/NEUROD6/NEUROD6-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
NEUROG1	?	True	detail/rejected/NEUROG1/NEUROG1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NEUROG2	?	True	detail/rejected/NEUROG2/NEUROG2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NEUROG3	?	True	detail/rejected/NEUROG3/NEUROG3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NEXMIF	?	True	detail/rejected/NEXMIF/NEXMIF-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NF1	?	True	detail/rejected/NF1/NF1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NF2	?	True	detail/rejected/NF2/NF2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFAT5	?	True	detail/rejected/NFAT5/NFAT5-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFATC1	?	True	detail/rejected/NFATC1/NFATC1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFATC2	?	True	detail/rejected/NFATC2/NFATC2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFATC2IP	?	True	detail/rejected/NFATC2IP/NFATC2IP-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFATC3	?	True	detail/rejected/NFATC3/NFATC3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFATC4	?	True	detail/rejected/NFATC4/NFATC4-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFE2	?	True	detail/rejected/NFE2/NFE2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFE2L1	?	True	detail/rejected/NFE2L1/NFE2L1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFE2L2	?	True	detail/rejected/NFE2L2/NFE2L2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFE2L3	?	True	detail/nucleus-cytoplasm/NFE2L3/NFE2L3-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
NFIA	?	True	detail/rejected/NFIA/NFIA-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFIB	?	True	detail/rejected/NFIB/NFIB-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFIC	?	True	detail/rejected/NFIC/NFIC-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFIL3	?	True	detail/rejected/NFIL3/NFIL3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFILZ	?	True	detail/rejected/NFILZ/NFILZ-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFIX	?	True	detail/rejected/NFIX/NFIX-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFKBIA	?	True	detail/rejected/NFKBIA/NFKBIA-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFKBIB	?	True	detail/nucleus-cytoplasm/NFKBIB/NFKBIB-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
NFKBID	?	True	detail/nucleoplasm/NFKBID/NFKBID-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NFKBIE	?	True	detail/nucleolus/NFKBIE/NFKBIE-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
NFKBIL1	?	True	detail/rejected/NFKBIL1/NFKBIL1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFKBIZ	?	True	detail/rejected/NFKBIZ/NFKBIZ-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFRKB	?	True	detail/nucleoplasm/NFRKB/NFRKB-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NFS1	?	True	detail/rejected/NFS1/NFS1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFU1	?	True	detail/rejected/NFU1/NFU1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFX1	?	True	detail/chromatin/NFX1/NFX1-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
NFYA	?	True	detail/rejected/NFYA/NFYA-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFYB	?	True	detail/rejected/NFYB/NFYB-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NFYC	?	True	detail/rejected/NFYC/NFYC-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NGDN	?	True	detail/rejected/NGDN/NGDN-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NGFR	?	True	detail/rejected/NGFR/NGFR-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NHEJ1	?	True	detail/rejected/NHEJ1/NHEJ1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NHLH1	?	True	detail/rejected/NHLH1/NHLH1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NHLH2	?	True	detail/nucleoplasm/NHLH2/NHLH2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NHLRC1	?	True	detail/rejected/NHLRC1/NHLRC1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NHLRC2	?	True	detail/rejected/NHLRC2/NHLRC2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NHSL1	?	True	detail/rejected/NHSL1/NHSL1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NHSL2	?	True	detail/nucleoplasm/NHSL2/NHSL2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NHSL3	?	True	detail/rejected/NHSL3/NHSL3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NIBAN2	?	True	detail/nucleoplasm/NIBAN2/NIBAN2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NICN1	?	True	detail/rejected/NICN1/NICN1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NIF3L1	?	True	detail/rejected/NIF3L1/NIF3L1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NIFK	?	True	detail/nucleolus/NIFK/NIFK-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
NIN	?	True	detail/rejected/NIN/NIN-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NINL	?	True	detail/nucleoplasm/NINL/NINL-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NIP7	?	True	detail/nuclear-speckle/NIP7/NIP7-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
NIPAL3	?	True	detail/rejected/NIPAL3/NIPAL3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NIPBL	?	True	detail/rejected/NIPBL/NIPBL-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NKAP	?	True	detail/nucleoplasm/NKAP/NKAP-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NKAPL	?	True	detail/nucleus-cytoplasm/NKAPL/NKAPL-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
NKIRAS2	?	True	detail/rejected/NKIRAS2/NKIRAS2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NKPD1	?	True	detail/nucleoplasm/NKPD1/NKPD1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NKRF	?	True	detail/nucleolus/NKRF/NKRF-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
NKTR	?	True	detail/nucleoplasm/NKTR/NKTR-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NLE1	?	True	detail/rejected/NLE1/NLE1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NLK	?	True	detail/rejected/NLK/NLK-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NMD3	?	True	detail/chromatin/NMD3/NMD3-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
NME2	?	True	detail/rejected/NME2/NME2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NME7	?	True	detail/rejected/NME7/NME7-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NME8	?	True	detail/nuclear-body/NME8/NME8-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
NMI	?	True	detail/rejected/NMI/NMI-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NMNAT1	?	True	detail/rejected/NMNAT1/NMNAT1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NMRAL1	?	True	detail/rejected/NMRAL1/NMRAL1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NMRK1	?	True	detail/rejected/NMRK1/NMRK1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NMRK2	?	True	detail/rejected/NMRK2/NMRK2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NOBOX	?	True	detail/rejected/NOBOX/NOBOX-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NOC2L	?	True	detail/nucleolus/NOC2L/NOC2L-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
NOC3L	?	True	detail/nuclear-body/NOC3L/NOC3L-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
NOCT	?	True	detail/rejected/NOCT/NOCT-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NOM1	?	True	detail/rejected/NOM1/NOM1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NONO	?	True	detail/rejected/NONO/NONO-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NOPCHAP1	?	True	detail/rejected/NOPCHAP1/NOPCHAP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NOS1	?	True	detail/rejected/NOS1/NOS1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NOS1AP	?	True	detail/rejected/NOS1AP/NOS1AP-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NOSIP	?	True	detail/nucleolus/NOSIP/NOSIP-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
NOTCH1	?	True	detail/rejected/NOTCH1/NOTCH1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NOTCH3	?	True	detail/rejected/NOTCH3/NOTCH3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NOTO	?	True	detail/rejected/NOTO/NOTO-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NPAS1	?	True	detail/nucleoplasm/NPAS1/NPAS1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NPAS2	?	True	detail/rejected/NPAS2/NPAS2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NPAS3	?	True	detail/nucleoplasm/NPAS3/NPAS3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NPAS4	?	True	detail/rejected/NPAS4/NPAS4-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NPAT	?	True	detail/rejected/NPAT/NPAT-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NPDC1	?	True	detail/nucleoplasm/NPDC1/NPDC1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NPEPL1	?	True	detail/nucleus-cytoplasm/NPEPL1/NPEPL1-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
NPEPPS	?	True	detail/rejected/NPEPPS/NPEPPS-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NPHP3	?	True	detail/nucleoplasm/NPHP3/NPHP3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NPHP4	?	True	detail/nucleus-cytoplasm/NPHP4/NPHP4-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
NPLOC4	?	True	detail/nucleus-cytoplasm/NPLOC4/NPLOC4-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
NPM1	?	True	detail/rejected/NPM1/NPM1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NPM2	?	True	detail/nucleolus/NPM2/NPM2-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
NPM3	?	True	detail/nucleolus/NPM3/NPM3-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
NPR1	?	True	detail/rejected/NPR1/NPR1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NPTXR	?	True	detail/rejected/NPTXR/NPTXR-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NQO2	?	True	detail/rejected/NQO2/NQO2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NRARP	?	True	detail/rejected/NRARP/NRARP-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NRBF2	?	True	detail/rejected/NRBF2/NRBF2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NRDE2	?	True	detail/nucleoplasm/NRDE2/NRDE2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NRF1	?	True	detail/rejected/NRF1/NRF1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NRIP1	?	True	detail/rejected/NRIP1/NRIP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NRIP2	?	True	detail/nuclear-body/NRIP2/NRIP2-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
NRK	?	True	detail/rejected/NRK/NRK-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NRL	?	True	detail/rejected/NRL/NRL-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NRM	?	True	detail/rejected/NRM/NRM-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NRSN2	?	True	detail/nucleoplasm/NRSN2/NRSN2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NSA2	?	True	detail/nucleolus/NSA2/NSA2-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
NSFL1C	?	True	detail/rejected/NSFL1C/NSFL1C-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NSL1	?	True	detail/nucleus-cytoplasm/NSL1/NSL1-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
NSMAF	?	True	detail/nucleoplasm/NSMAF/NSMAF-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NSMCE1	?	True	detail/rejected/NSMCE1/NSMCE1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NSMCE2	?	True	detail/nuclear-speckle/NSMCE2/NSMCE2-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
NSMCE3	?	True	detail/rejected/NSMCE3/NSMCE3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NSMCE4A	?	True	detail/nuclear-body/NSMCE4A/NSMCE4A-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
NSMF	?	True	detail/rejected/NSMF/NSMF-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NSRP1	?	True	detail/nuclear-body/NSRP1/NSRP1-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
NSUN5	?	True	detail/rejected/Nsun5/Nsun5-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NT5C1B	?	True	detail/rejected/NT5C1B/NT5C1B-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NT5C3A	?	True	detail/nuclear-body/NT5C3A/NT5C3A-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
NT5DC1	?	True	detail/rejected/NT5DC1/NT5DC1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NTAN1	?	True	detail/nucleoplasm/NTAN1/NTAN1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NTAQ1	?	True	detail/rejected/NTAQ1/NTAQ1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NTMT1	?	True	detail/nucleoplasm/NTMT1/NTMT1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NTMT2	?	True	detail/rejected/NTMT2/NTMT2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NTRK3	?	True	detail/rejected/NTRK3/NTRK3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUAK1	?	True	detail/rejected/NUAK1/NUAK1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUAK2	?	True	detail/nucleoplasm/NUAK2/NUAK2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NUB1	?	True	detail/nucleoplasm/NUB1/NUB1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NUBP1	?	True	detail/rejected/NUBP1/NUBP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUBP2	?	True	detail/rejected/NUBP2/NUBP2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUCKS1	?	True	detail/rejected/NUCKS1/NUCKS1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUDC	?	True	detail/nucleus-cytoplasm/NUDC/NUDC-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
NUDCD1	?	True	detail/rejected/NUDCD1/NUDCD1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUDCD2	?	True	detail/rejected/NUDCD2/NUDCD2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUF2	?	True	detail/rejected/NUF2/NUF2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUFIP1	?	True	detail/rejected/NUFIP1/NUFIP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUFIP2	?	True	detail/nucleus-cytoplasm/NUFIP2/NUFIP2-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
NUGGC	?	True	detail/rejected/NUGGC/NUGGC-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUMA1	?	True	detail/rejected/NUMA1/NUMA1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUPR1	?	True	detail/rejected/NUPR1/NUPR1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUPR2	?	True	detail/rejected/NUPR2/NUPR2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUSAP1	?	True	detail/rejected/NUSAP1/NUSAP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUTF2	?	True	detail/nucleoplasm/NUTF2/NUTF2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NUTM1	?	True	detail/rejected/NUTM1/NUTM1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUTM2A	?	True	detail/nuclear-speckle/NUTM2A/NUTM2A-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
NUTM2B	?	True	detail/nuclear-body/NUTM2B/NUTM2B-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
NUTM2D	?	True	detail/rejected/NUTM2D/NUTM2D-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUTM2E	?	True	detail/nuclear-speckle/NUTM2E/NUTM2E-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
NUTM2F	?	True	detail/rejected/NUTM2F/NUTM2F-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NUTM2G	?	True	detail/nuclear-speckle/NUTM2G/NUTM2G-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
NVL	?	True	detail/rejected/NVL/NVL-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
NWD1	?	True	detail/nucleolus/NWD1/NWD1-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
NXN	?	True	detail/nucleoplasm/NXN/NXN-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NYAP2	?	True	detail/nucleoplasm/NYAP2/NYAP2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
NYNRIN	?	True	detail/nucleus-cytoplasm/NYNRIN/NYNRIN-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
Naa11	?	True	detail/nucleoplasm/Naa11/Naa11-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
Nat8f3	?	True	detail/rejected/Nat8f3/Nat8f3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Ncbp2	?	True	detail/rejected/Ncbp2/Ncbp2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Nme2	?	True	detail/rejected/NME2/NME2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Nsmce3	?	True	detail/rejected/NSMCE3/NSMCE3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Nsun5	?	True	detail/rejected/Nsun5/Nsun5-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
OAF	?	True	detail/nucleoplasm/OAF/OAF-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
OARD1	?	True	detail/nucleolus/OARD1/OARD1-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
OAS3	?	True	detail/rejected/OAS3/OAS3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
OASL	?	True	detail/rejected/OASL/OASL-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
OAZ2	?	True	detail/nucleoplasm/OAZ2/OAZ2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
OAZ3	?	True	detail/nucleoplasm/OAZ3/OAZ3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
OBI1	?	True	detail/nuclear-speckle/OBI1/OBI1-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
ODAM	?	True	detail/nucleoplasm/ODAM/ODAM-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
