gene	path	status	category	lines	chars	has_yaml	has_hpa	has_uniprot_go	has_pubmed_strict_broad	has_alphafold_plddt_pae	has_pdb_or_no_pdb_explanation	has_ppi	has_te_relevance_reasoning	has_scoring_table	has_final_decision_reason	has_manual_review_note	has_forbidden_placeholders	has_packet_error_conclusion	has_one_line_no_nuclear_rejection	risk_level	recommended_action	reason
YWHAZ	detail/rejected/YWHAZ/YWHAZ-evaluation.md	rejected	rejected	46	908	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
IK	detail/rejected/IK/IK-evaluation.md	rejected	rejected	182	5887	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
OIP5	detail/rejected/OIP5/OIP5-evaluation.md	rejected	rejected	46	764	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
FBLL1	detail/rejected/FBLL1/FBLL1-evaluation.md	rejected	rejected	49	893	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
PLK2	detail/rejected/PLK2/PLK2-evaluation.md	rejected	rejected	46	756	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
GRHL2	detail/rejected/GRHL2/GRHL2-evaluation.md	rejected	rejected	181	5601	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
TPPP	detail/rejected/TPPP/TPPP-evaluation.md	rejected	rejected	184	5987	True	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
NMI	detail/rejected/NMI/NMI-evaluation.md	rejected	rejected	46	761	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
PAX9	detail/rejected/PAX9/PAX9-evaluation.md	rejected	rejected	46	750	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
TFAP2B	detail/rejected/TFAP2B/TFAP2B-evaluation.md	rejected	rejected	46	774	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
ITGA9	detail/rejected/ITGA9/ITGA9-evaluation.md	rejected	rejected	23	348	True	False	True	False	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PubMed,PDB,PPI,Reason
RYK	detail/rejected/RYK/RYK-evaluation.md	rejected	rejected	184	5906	True	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
ISOC2	detail/rejected/ISOC2/ISOC2-evaluation.md	rejected	rejected	49	893	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
HDC	detail/rejected/HDC/HDC-evaluation.md	rejected	rejected	178	5462	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
HBZ	detail/rejected/HBZ/HBZ-evaluation.md	rejected	rejected	44	982	True	False	True	True	False	False	True	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,Reason
KLHL22	detail/rejected/KLHL22/KLHL22-evaluation.md	rejected	rejected	49	896	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
FBXO15	detail/rejected/FBXO15/FBXO15-evaluation.md	rejected	rejected	177	5439	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
PER1	detail/rejected/PER1/PER1-evaluation.md	rejected	rejected	180	5879	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
DHCR24	detail/rejected/DHCR24/DHCR24-evaluation.md	rejected	rejected	176	5630	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
FOXF1	detail/rejected/FOXF1/FOXF1-evaluation.md	rejected	rejected	22	310	True	True	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	PDB,PPI,Reason
MVB12A	detail/rejected/MVB12A/MVB12A-evaluation.md	rejected	rejected	49	896	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
DOCK9	detail/rejected/DOCK9/DOCK9-evaluation.md	rejected	rejected	171	5023	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
SEPHS2	detail/rejected/SEPHS2/SEPHS2-evaluation.md	rejected	rejected	11	188	True	False	False	False	False	False	False	True	False	True	False	False	False	False	CRITICAL	REPAIR_REPORT	HPA,PubMed,PDB,PPI
PLA2G4D	detail/rejected/PLA2G4D/PLA2G4D-evaluation.md	rejected	rejected	46	779	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
CMTM5	detail/rejected/CMTM5/CMTM5-evaluation.md	rejected	rejected	178	5644	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
LDB1	detail/rejected/LDB1/LDB1-evaluation.md	rejected	rejected	183	5725	True	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
WDR62	detail/rejected/WDR62/WDR62-evaluation.md	rejected	rejected	46	760	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
FBXW4	detail/rejected/FBXW4/FBXW4-evaluation.md	rejected	rejected	179	5667	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
FAM171A2	detail/rejected/FAM171A2/FAM171A2-evaluation.md	rejected	rejected	170	5447	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
CAPNS2	detail/rejected/CAPNS2/CAPNS2-evaluation.md	rejected	rejected	180	5482	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
CLEC18C	detail/rejected/CLEC18C/CLEC18C-evaluation.md	rejected	rejected	162	4802	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
GJC3	detail/rejected/GJC3/GJC3-evaluation.md	rejected	rejected	170	5054	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
EVI5L	detail/rejected/EVI5L/EVI5L-evaluation.md	rejected	rejected	40	704	True	True	True	True	False	False	False	True	False	False	False	False	False	False	HIGH	REPAIR_REPORT	PDB,PPI,Reason
ST14	detail/rejected/ST14/ST14-evaluation.md	rejected	rejected	46	782	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
MRO	detail/rejected/MRO/MRO-evaluation.md	rejected	rejected	33	540	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
Rasl2-9	detail/rejected/Rasl2-9/Rasl2-9-evaluation.md	rejected	rejected	49	899	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
GPR162	detail/rejected/GPR162/GPR162-evaluation.md	rejected	rejected	166	4254	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
MTA2	detail/rejected/MTA2/MTA2-evaluation.md	rejected	rejected	184	6026	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
MIOS	detail/rejected/MIOS/MIOS-evaluation.md	rejected	rejected	11	184	True	False	False	False	False	False	False	True	False	True	False	False	False	False	CRITICAL	REPAIR_REPORT	HPA,PubMed,PDB,PPI
NPAS2	detail/rejected/NPAS2/NPAS2-evaluation.md	rejected	rejected	46	770	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
ANXA2R	detail/rejected/ANXA2R/ANXA2R-evaluation.md	rejected	rejected	169	4947	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
NUP62CL	detail/rejected/NUP62CL/NUP62CL-evaluation.md	rejected	rejected	45	986	True	False	True	True	True	False	False	True	True	True	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI
XRCC6	detail/rejected/XRCC6/XRCC6-evaluation.md	rejected	rejected	40	891	True	False	False	True	False	False	True	True	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,Reason
CLSTN2	detail/rejected/CLSTN2/CLSTN2-evaluation.md	rejected	rejected	176	5763	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
THBD	detail/rejected/THBD/THBD-evaluation.md	rejected	rejected	46	757	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
FOXL1	detail/rejected/FOXL1/FOXL1-evaluation.md	rejected	rejected	178	5375	True	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
SEMA4B	detail/rejected/SEMA4B/SEMA4B-evaluation.md	rejected	rejected	46	757	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
CPSF6	detail/rejected/CPSF6/CPSF6-evaluation.md	rejected	rejected	184	6070	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
CRTC1	detail/rejected/CRTC1/CRTC1-evaluation.md	rejected	rejected	182	6083	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
PRRX2	detail/rejected/PRRX2/PRRX2-evaluation.md	rejected	rejected	46	766	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
CEP85L	detail/rejected/CEP85L/CEP85L-evaluation.md	rejected	rejected	35	657	True	False	True	True	False	False	False	True	True	True	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI
KLF1	detail/rejected/KLF1/KLF1-evaluation.md	rejected	rejected	179	5379	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
MX1	detail/rejected/MX1/MX1-evaluation.md	rejected	rejected	175	5287	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
RMP64	detail/rejected/RMP64/RMP64-evaluation.md	rejected	rejected	154	6180	True	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
LAMTOR2	detail/rejected/LAMTOR2/LAMTOR2-evaluation.md	rejected	rejected	36	634	True	False	True	False	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PubMed,PDB,PPI,Reason
TNNT1	detail/rejected/TNNT1/TNNT1-evaluation.md	rejected	rejected	46	772	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
CEBPD	detail/rejected/CEBPD/CEBPD-evaluation.md	rejected	rejected	180	5614	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
PTTG2	detail/rejected/PTTG2/PTTG2-evaluation.md	rejected	rejected	49	893	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
EMC7	detail/rejected/EMC7/EMC7-evaluation.md	rejected	rejected	180	6045	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
ERP27	detail/rejected/ERP27/ERP27-evaluation.md	rejected	rejected	179	5799	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
Mfap1b	detail/rejected/Mfap1b/Mfap1b-evaluation.md	rejected	rejected	49	896	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
NUGGC	detail/rejected/NUGGC/NUGGC-evaluation.md	rejected	rejected	49	893	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
XRCC1	detail/rejected/XRCC1/XRCC1-evaluation.md	rejected	rejected	40	891	True	False	False	True	False	False	True	True	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,Reason
LBR	detail/rejected/LBR/LBR-evaluation.md	rejected	rejected	184	5715	True	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
ERBIN	detail/rejected/ERBIN/ERBIN-evaluation.md	rejected	rejected	185	6171	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
NACAD	detail/rejected/NACAD/NACAD-evaluation.md	rejected	rejected	49	893	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
STARD9	detail/rejected/STARD9/STARD9-evaluation.md	rejected	rejected	49	896	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
APEX2	detail/rejected/APEX2/APEX2-evaluation.md	rejected	rejected	168	4455	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
DNAJC10	detail/rejected/DNAJC10/DNAJC10-evaluation.md	rejected	rejected	171	4895	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
FOXC2	detail/rejected/FOXC2/FOXC2-evaluation.md	rejected	rejected	22	307	True	True	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	PDB,PPI,Reason
CBLB	detail/rejected/CBLB/CBLB-evaluation.md	rejected	rejected	182	5783	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
PITPNA	detail/rejected/PITPNA/PITPNA-evaluation.md	rejected	rejected	49	896	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
RUVBL1	detail/rejected/RUVBL1/RUVBL1-evaluation.md	rejected	rejected	46	791	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
FCRLB	detail/rejected/FCRLB/FCRLB-evaluation.md	rejected	rejected	164	4640	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
CSDE1	detail/rejected/CSDE1/CSDE1-evaluation.md	rejected	rejected	174	5147	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
TET2	detail/rejected/TET2/TET2-evaluation.md	rejected	rejected	179	5622	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
SYNGAP1	detail/rejected/SYNGAP1/SYNGAP1-evaluation.md	rejected	rejected	46	789	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
KLF6	detail/rejected/KLF6/KLF6-evaluation.md	rejected	rejected	41	806	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
HSD3B1	detail/rejected/HSD3B1/HSD3B1-evaluation.md	rejected	rejected	184	6250	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
GAS2	detail/rejected/GAS2/GAS2-evaluation.md	rejected	rejected	35	708	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
ADAM33	detail/rejected/ADAM33/ADAM33-evaluation.md	rejected	rejected	168	5439	True	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
DNAJC19	detail/rejected/DNAJC19/DNAJC19-evaluation.md	rejected	rejected	173	4988	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
EIF5	detail/rejected/EIF5/EIF5-evaluation.md	rejected	rejected	181	5928	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
NEK1	detail/rejected/NEK1/NEK1-evaluation.md	rejected	rejected	184	5907	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
UBXN2A	detail/rejected/UBXN2A/UBXN2A-evaluation.md	rejected	rejected	49	896	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
LFNG	detail/rejected/LFNG/LFNG-evaluation.md	rejected	rejected	178	5685	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
GPR153	detail/rejected/GPR153/GPR153-evaluation.md	rejected	rejected	164	3974	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
BMAL1	detail/rejected/BMAL1/BMAL1-evaluation.md	rejected	rejected	183	6001	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
TNPO3	detail/rejected/TNPO3/TNPO3-evaluation.md	rejected	rejected	46	754	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
NIF3L1	detail/rejected/NIF3L1/NIF3L1-evaluation.md	rejected	rejected	11	188	True	False	False	False	False	False	False	True	False	True	False	False	False	False	CRITICAL	REPAIR_REPORT	HPA,PubMed,PDB,PPI
Hsf3	detail/rejected/Hsf3/Hsf3-evaluation.md	rejected	rejected	159	4164	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
FGF14	detail/rejected/FGF14/FGF14-evaluation.md	rejected	rejected	178	5452	True	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
NUMA1	detail/rejected/NUMA1/NUMA1-evaluation.md	rejected	rejected	46	777	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
OSBPL8	detail/rejected/OSBPL8/OSBPL8-evaluation.md	rejected	rejected	49	896	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
CRACR2A	detail/rejected/CRACR2A/CRACR2A-evaluation.md	rejected	rejected	184	5894	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
STRADB	detail/rejected/STRADB/STRADB-evaluation.md	rejected	rejected	49	896	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
BAG1	detail/rejected/BAG1/BAG1-evaluation.md	rejected	rejected	181	6061	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
PHF21A	detail/rejected/PHF21A/PHF21A-evaluation.md	rejected	rejected	46	766	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
MTAP	detail/rejected/MTAP/MTAP-evaluation.md	rejected	rejected	33	568	True	False	True	True	False	False	False	False	False	False	False	False	False	False	HIGH	REPAIR_REPORT	HPA,PDB,PPI,Reason
TOR1B	detail/rejected/TOR1B/TOR1B-evaluation.md	rejected	rejected	49	893	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
DLAT	detail/rejected/DLAT/DLAT-evaluation.md	rejected	rejected	174	5367	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
Ifi214	detail/rejected/Ifi214/Ifi214-evaluation.md	rejected	rejected	49	896	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
NMRAL1	detail/rejected/NMRAL1/NMRAL1-evaluation.md	rejected	rejected	49	896	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
GNL1	detail/rejected/GNL1/GNL1-evaluation.md	rejected	rejected	177	5304	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
C3orf80	detail/rejected/C3orf80/C3orf80-evaluation.md	rejected	rejected	163	4154	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
ARX	detail/rejected/ARX/ARX-evaluation.md	rejected	rejected	169	4619	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
SCX	detail/rejected/SCX/SCX-evaluation.md	rejected	rejected	170	4747	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
HSF4	detail/rejected/HSF4/HSF4-evaluation.md	rejected	rejected	178	5439	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
FANK1	detail/rejected/FANK1/FANK1-evaluation.md	rejected	rejected	49	893	True	True	True	True	True	True	True	True	False	True	False	False	False	False	MED	MANUAL_REVIEW	OK
