gene	in_original_recovery_plan	original_recommended_action	in_full_reevaluate_batches	batch_id	was_processed	current_report_path	current_status	current_lines	current_chars	processed_but_not_in_queue	should_have_been_skipped	reason
GARIN3	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/GARIN3/GARIN3-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GAS2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GAS2/GAS2-evaluation.md	rejected	35	708	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GATA5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GATA5/GATA5-evaluation.md	rejected	35	712	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GBP2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GBP2/GBP2-evaluation.md	rejected	35	708	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GBP4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GBP4/GBP4-evaluation.md	scored	176	5335	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GBX2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GBX2/GBX2-evaluation.md	rejected	35	708	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GCAT	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GCAT/GCAT-evaluation.md	rejected	35	708	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GCFC2	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/GCFC2/GCFC2-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GCH1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GCH1/GCH1-evaluation.md	rejected	35	708	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GCHFR	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/GCHFR/GCHFR-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GCKR	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GCKR/GCKR-evaluation.md	rejected	158	5329	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GCLC	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GCLC/GCLC-evaluation.md	rejected	35	708	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GCLM	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GCLM/GCLM-evaluation.md	rejected	35	708	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GCM1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GCM1/GCM1-evaluation.md	rejected	35	708	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GCM2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GCM2/GCM2-evaluation.md	rejected	35	711	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GDA	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GDA/GDA-evaluation.md	rejected	35	704	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GEMIN2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GEMIN2/GEMIN2-evaluation.md	rejected	35	716	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GEMIN4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GEMIN4/GEMIN4-evaluation.md	scored	211	5990	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GEMIN5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/GEMIN5/GEMIN5-evaluation.md	scored	104	5451	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GEMIN6	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-body/GEMIN6/GEMIN6-evaluation.md	scored	106	4840	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GEMIN7	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-speckle/GEMIN7/GEMIN7-evaluation.md	scored	184	5914	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GGNBP2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GGNBP2/GGNBP2-evaluation.md	scored	170	4412	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GGPS1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GGPS1/GGPS1-evaluation.md	scored	181	5978	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GHDC	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/GHDC/GHDC-evaluation.md	rejected	49	890	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GID4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GID4/GID4-evaluation.md	rejected	174	4835	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GIMAP2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GIMAP2/GIMAP2-evaluation.md	scored	169	5563	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GIMAP4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GIMAP4/GIMAP4-evaluation.md	rejected	170	4975	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GIMAP5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GIMAP5/GIMAP5-evaluation.md	rejected	165	4698	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GIMAP6	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GIMAP6/GIMAP6-evaluation.md	rejected	169	4876	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GIMAP7	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GIMAP7/GIMAP7-evaluation.md	rejected	170	5137	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GIMD1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GIMD1/GIMD1-evaluation.md	rejected	155	3574	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GIN1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GIN1/GIN1-evaluation.md	scored	173	4832	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GINS4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/chromatin/GINS4/GINS4-evaluation.md	scored	114	4806	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GIPC2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GIPC2/GIPC2-evaluation.md	scored	178	5686	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GIPC3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-speckle/GIPC3/GIPC3-evaluation.md	scored	164	4490	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJA1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJA1/GJA1-evaluation.md	rejected	184	6091	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJA3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJA3/GJA3-evaluation.md	rejected	178	5791	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJA4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJA4/GJA4-evaluation.md	rejected	168	5319	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJA5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJA5/GJA5-evaluation.md	rejected	177	5043	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJA8	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJA8/GJA8-evaluation.md	rejected	178	5760	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJB1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJB1/GJB1-evaluation.md	rejected	174	5121	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJB2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJB2/GJB2-evaluation.md	rejected	171	5742	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJB3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJB3/GJB3-evaluation.md	rejected	167	4663	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJB5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJB5/GJB5-evaluation.md	rejected	177	5503	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJB6	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJB6/GJB6-evaluation.md	rejected	177	4972	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJB7	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJB7/GJB7-evaluation.md	rejected	173	5178	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJC1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GJC1/GJC1-evaluation.md	scored	180	5232	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJC2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJC2/GJC2-evaluation.md	rejected	166	4233	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJC3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJC3/GJC3-evaluation.md	rejected	170	5054	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJD2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJD2/GJD2-evaluation.md	rejected	175	5013	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJD3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJD3/GJD3-evaluation.md	rejected	170	5058	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJD4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJD4/GJD4-evaluation.md	rejected	177	5951	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GJE1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GJE1/GJE1-evaluation.md	rejected	166	4277	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLB1L	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLB1L/GLB1L-evaluation.md	rejected	174	4886	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLB1L3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLB1L3/GLB1L3-evaluation.md	rejected	169	4484	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLCCI1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLCCI1/GLCCI1-evaluation.md	scored	177	5562	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLCE	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLCE/GLCE-evaluation.md	rejected	178	5665	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLDN	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLDN/GLDN-evaluation.md	rejected	173	5191	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLE1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/GLE1/GLE1-evaluation.md	scored	184	5748	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLG1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLG1/GLG1-evaluation.md	rejected	184	5951	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLI1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLI1/GLI1-evaluation.md	scored	180	5166	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLI2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/GLI2/GLI2-evaluation.md	scored	180	5194	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLI3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLI3/GLI3-evaluation.md	rejected	184	5854	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLI4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLI4/GLI4-evaluation.md	scored	176	5445	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLIPR1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLIPR1/GLIPR1-evaluation.md	scored	177	5541	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLIPR2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLIPR2/GLIPR2-evaluation.md	rejected	172	4786	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLIS1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-speckle/GLIS1/GLIS1-evaluation.md	scored	172	4797	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLIS2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-speckle/GLIS2/GLIS2-evaluation.md	scored	177	4943	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLIS3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLIS3/GLIS3-evaluation.md	scored	173	4859	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLMN	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLMN/GLMN-evaluation.md	scored	181	5673	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLMP	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLMP/GLMP-evaluation.md	scored	177	4849	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLO1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLO1/GLO1-evaluation.md	rejected	35	708	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLOD4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLOD4/GLOD4-evaluation.md	rejected	174	4947	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLRB	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLRB/GLRB-evaluation.md	rejected	180	5424	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLRX	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLRX/GLRX-evaluation.md	scored	179	5638	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLRX3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLRX3/GLRX3-evaluation.md	scored	183	5979	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLRX5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLRX5/GLRX5-evaluation.md	rejected	181	5756	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLS2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLS2/GLS2-evaluation.md	rejected	178	5547	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLT1D1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLT1D1/GLT1D1-evaluation.md	rejected	169	4983	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLTPD2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLTPD2/GLTPD2-evaluation.md	scored	161	4004	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLTSCR1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLTSCR1/GLTSCR1-evaluation.md	scored	181	5693	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLTSCR2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/GLTSCR2/GLTSCR2-evaluation.md	scored	176	5096	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLUD1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLUD1/GLUD1-evaluation.md	rejected	176	5112	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLUD2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLUD2/GLUD2-evaluation.md	rejected	174	4971	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLUL	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLUL/GLUL-evaluation.md	rejected	184	6095	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLYAT	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLYAT/GLYAT-evaluation.md	rejected	172	4666	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLYATL1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLYATL1/GLYATL1-evaluation.md	rejected	171	5123	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLYATL2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLYATL2/GLYATL2-evaluation.md	rejected	169	4986	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLYATL3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLYATL3/GLYATL3-evaluation.md	rejected	164	4046	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLYCTK	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GLYCTK/GLYCTK-evaluation.md	rejected	180	5745	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GLYR1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GLYR1/GLYR1-evaluation.md	scored	180	5750	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GM2A	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GM2A/GM2A-evaluation.md	rejected	180	5231	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GMCL2	True	AUDIT_THEN_FIX	False	N/A	True	detail/nucleoplasm/GMCL2/GMCL2-evaluation.md	scored	174	4729	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GMDS	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GMDS/GMDS-evaluation.md	rejected	179	5656	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GMEB1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GMEB1/GMEB1-evaluation.md	scored	176	4918	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GMEB2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GMEB2/GMEB2-evaluation.md	scored	176	4897	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GMFB	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-speckle/GMFB/GMFB-evaluation.md	scored	177	5617	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GMIP	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GMIP/GMIP-evaluation.md	scored	179	5749	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GMNC	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GMNC/GMNC-evaluation.md	scored	169	4647	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GMNN	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GMNN/GMNN-evaluation.md	scored	181	5687	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GMPPB	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GMPPB/GMPPB-evaluation.md	rejected	179	5601	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GMPR	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GMPR/GMPR-evaluation.md	rejected	167	4212	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNA11	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNA11/GNA11-evaluation.md	rejected	179	5278	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNA12	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNA12/GNA12-evaluation.md	rejected	184	5885	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNA13	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GNA13/GNA13-evaluation.md	scored	180	5328	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNA14	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNA14/GNA14-evaluation.md	rejected	174	4748	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNA15	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNA15/GNA15-evaluation.md	rejected	179	5714	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNAI1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNAI1/GNAI1-evaluation.md	rejected	184	6325	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNAI2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GNAI2/GNAI2-evaluation.md	scored	180	5474	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNAI3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/GNAI3/GNAI3-evaluation.md	scored	184	6123	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNAL	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNAL/GNAL-evaluation.md	rejected	176	5136	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNAO1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNAO1/GNAO1-evaluation.md	rejected	184	5975	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNAQ	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNAQ/GNAQ-evaluation.md	rejected	184	6027	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNAS	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GNAS/GNAS-evaluation.md	scored	176	4762	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNAZ	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-envelope/GNAZ/GNAZ-evaluation.md	scored	184	5781	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNB1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNB1/GNB1-evaluation.md	rejected	180	5285	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNB1L	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GNB1L/GNB1L-evaluation.md	scored	178	5776	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNB2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GNB2/GNB2-evaluation.md	scored	184	5939	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNB3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNB3/GNB3-evaluation.md	rejected	183	5999	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNB4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNB4/GNB4-evaluation.md	rejected	182	5722	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNB5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-speckle/GNB5/GNB5-evaluation.md	scored	184	5873	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNE	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNE/GNE-evaluation.md	rejected	173	4862	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNG10	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNG10/GNG10-evaluation.md	rejected	174	4904	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNG11	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNG11/GNG11-evaluation.md	rejected	174	4877	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNG12	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNG12/GNG12-evaluation.md	rejected	176	4919	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNG13	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNG13/GNG13-evaluation.md	rejected	176	4870	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNG2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNG2/GNG2-evaluation.md	rejected	181	5927	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNG3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNG3/GNG3-evaluation.md	rejected	177	4961	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNG4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNG4/GNG4-evaluation.md	rejected	180	5740	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNG5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNG5/GNG5-evaluation.md	rejected	176	4994	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNG7	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNG7/GNG7-evaluation.md	rejected	180	5780	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNG8	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNG8/GNG8-evaluation.md	rejected	177	5697	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNGT1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNGT1/GNGT1-evaluation.md	rejected	175	4983	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNGT2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNGT2/GNGT2-evaluation.md	rejected	170	4621	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNL1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNL1/GNL1-evaluation.md	rejected	177	5304	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNL3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/GNL3/GNL3-evaluation.md	scored	188	6335	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNLY	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNLY/GNLY-evaluation.md	rejected	179	5861	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNMT	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNMT/GNMT-evaluation.md	rejected	173	4806	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNPAT	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNPAT/GNPAT-evaluation.md	rejected	178	5010	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNPDA1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNPDA1/GNPDA1-evaluation.md	rejected	179	5956	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNPDA2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/GNPDA2/GNPDA2-evaluation.md	scored	175	4883	True	False	PROCESSED_BUT_NOT_IN_QUEUE
GNPNAT1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/GNPNAT1/GNPNAT1-evaluation.md	rejected	181	5904	True	False	PROCESSED_BUT_NOT_IN_QUEUE
