gene	category	status	lines	chars	risk	missing_fields	issues	has_packet_error	has_template	has_hpa	has_pubmed	has_alphafold	has_pdb	has_ppi	has_literature
TBL1Y	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TBPL2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TBRG1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TBX22	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TCERG1L	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TCHHL1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TCIM	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TECPR2	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TENM1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TENM2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TENT5A	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TENT5B	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TEP1	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TERB1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TESMIN	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TEX11	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TEX12	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TEX264	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TFAP2D	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TFDP3	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
THAP2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
THAP3	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
THAP6	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
THNSL1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
THTPA	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TIMM50	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TJP3	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TLE5	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TM2D2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TM2D3	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TMC6	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TMCO5A	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TMUB1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TMX4	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TNFAIP1	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TNFAIP8L2	rejected	rejected	11	194	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TNIP1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TNIP3	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TNNC2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TNP1	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TNPO2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TOGARAM1	rejected	rejected	11	192	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TOGARAM2	rejected	rejected	11	192	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TOR1AIP1	rejected	rejected	11	192	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TOR1AIP2	rejected	rejected	11	192	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TP53RK	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TP53TG5	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TPCN2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TPPP	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TPRG1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TPRKB	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TPRN	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRAIP	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRAK2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRAPPC13	rejected	rejected	11	192	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRIM35	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRIM41	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRIM45	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRIM52	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRIM63	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRIM69	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRIM7	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRIOBP	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRIR	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRMT11	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRMT13	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRMT44	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRMT5	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TRNP1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSEN2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSNAX	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSPAN13	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSPAN2	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSPAN3	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSPAN9	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSPY1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSPY3	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSPYL1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSR1	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSSK1B	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSSK3	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TSSK6	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TTC21A	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TTC27	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TTC33	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TTC36	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TTI1	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TTLL12	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TTLL5	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TUBGCP2	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TUSC1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TXK	rejected	rejected	11	182	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TXLNA	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TXLNG	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TXNDC9	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
TXNRD3	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
Tex19.1	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
Tnni3k	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
Trappc2	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
Trim30a	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
U2SURP	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
UACA	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
UBXN1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
UBXN2B	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
UBXN4	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
UBXN8	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
UCKL1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
UEVLD	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
UFSP2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
UIMC1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
UPP2	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
URB2	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
USHBP1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
USO1	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
UVRAG	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VBP1	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VCF1	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VCPIP1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VPS13D	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VPS25	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VPS36	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VPS37A	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VPS51	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VPS54	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VPS9D1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VRK3	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
VSIG10L	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WAS	rejected	rejected	11	182	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WASHC4	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WASL	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WBP1L	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WBP2	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WDR11	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WDR12	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WDR13	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WDR17	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WDR19	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WDR20	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
WDR36	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
