gene	batch_id	current_path	current_status	current_lines	current_chars	was_in_recovery_master_queue	was_processed	was_committed	qa_pass	qa_fail_reason	old_status	new_status	old_score	new_score	needs_reharvest	harvest_completed	has_hpa	has_uniprot_go	has_pubmed_strict_broad	has_alphafold_plddt_pae	has_pdb_or_no_pdb_explanation	has_ppi	has_scoring_table	has_final_decision_reason	has_manual_review_note	has_forbidden_placeholders	has_packet_error_conclusion	has_one_line_no_nuclear_rejection	completion_status	reason
WDR49	123	detail/nuclear-speckle/WDR49/WDR49-evaluation.md	scored	165	4609	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=165 qa=False pkt=True
WDR7	123	detail/nucleoplasm/WDR7/WDR7-evaluation.md	scored	168	5202	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=168 qa=False pkt=True
WDR75	123	detail/nucleolus/WDR75/WDR75-evaluation.md	scored	179	5706	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=179 qa=False pkt=True
WDR83	123	detail/nucleoplasm/WDR83/WDR83-evaluation.md	scored	180	5891	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=180 qa=False pkt=True
WDSUB1	124	detail/nucleoplasm/WDSUB1/WDSUB1-evaluation.md	scored	166	4549	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=166 qa=False pkt=True
WEE2	124	detail/nucleoplasm/WEE2/WEE2-evaluation.md	scored	172	4765	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=172 qa=False pkt=True
WIPI1	124	detail/rejected/WIPI1/WIPI1-evaluation.md	rejected	184	6053	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=184 qa=False pkt=True
WSCD2	124	detail/nucleoplasm/WSCD2/WSCD2-evaluation.md	scored	164	4578	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=164 qa=False pkt=True
XAGE1A	124	detail/nucleoplasm/XAGE1A/XAGE1A-evaluation.md	scored	174	5171	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=174 qa=False pkt=True
XIRP1	125	detail/nucleoplasm/XIRP1/XIRP1-evaluation.md	scored	178	5785	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=178 qa=False pkt=True
XIRP2	125	detail/nucleoplasm/XIRP2/XIRP2-evaluation.md	scored	178	5552	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=178 qa=False pkt=True
XPOT	125	detail/nuclear-envelope/XPOT/XPOT-evaluation.md	scored	181	5454	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=181 qa=False pkt=True
XRCC2	125	detail/rejected/XRCC2/XRCC2-evaluation.md	rejected	180	5925	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=180 qa=False pkt=True
YAE1	125	detail/nucleoplasm/YAE1/YAE1-evaluation.md	scored	178	5687	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=178 qa=False pkt=True
YARS1	126	detail/nuclear-speckle/YARS1/YARS1-evaluation.md	scored	181	5686	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=181 qa=False pkt=True
YIPF1	126	detail/nucleoplasm/YIPF1/YIPF1-evaluation.md	scored	183	5813	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=183 qa=False pkt=True
YIPF5	126	detail/nucleoplasm/YIPF5/YIPF5-evaluation.md	scored	174	5797	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=174 qa=False pkt=True
YLPM1	126	detail/nuclear-speckle/YLPM1/YLPM1-evaluation.md	scored	178	5657	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=178 qa=False pkt=True
YPEL2	126	detail/nucleolus/YPEL2/YPEL2-evaluation.md	scored	163	4869	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=163 qa=False pkt=True
YPEL5	127	detail/nucleoplasm/YPEL5/YPEL5-evaluation.md	scored	175	5528	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=175 qa=False pkt=True
YWHAQ	127	detail/nucleoplasm/YWHAQ/YWHAQ-evaluation.md	scored	184	5763	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=184 qa=False pkt=True
YY1AP1	127	detail/nucleolus/YY1AP1/YY1AP1-evaluation.md	scored	181	5686	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=181 qa=False pkt=True
ZNG1A	127	detail/nucleoplasm/ZNG1A/ZNG1A-evaluation.md	scored	166	4876	True	True	True	False		rejected	scored	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=166 qa=False pkt=True
Zng1	127	detail/rejected/Zng1/Zng1-evaluation.md	rejected	167	4722	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=167 qa=False pkt=True
AFMID	128	detail/rejected/AFMID/AFMID-evaluation.md	rejected	173	6689	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	True	False	False	False	COMPLETE_PASS	lines=173 qa=False pkt=True
AGTPBP1	128	detail/rejected/AGTPBP1/AGTPBP1-evaluation.md	rejected	114	4323	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=114 qa=False pkt=True
AIRIM	128	detail/rejected/AIRIM/AIRIM-evaluation.md	rejected	111	3586	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=111 qa=False pkt=True
AKAP6	128	detail/rejected/AKAP6/AKAP6-evaluation.md	rejected	129	4301	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=129 qa=False pkt=True
AKIP1	128	detail/rejected/AKIP1/AKIP1-evaluation.md	rejected	114	3699	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=114 qa=False pkt=True
AKIRIN1	129	detail/rejected/AKIRIN1/AKIRIN1-evaluation.md	rejected	122	4069	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=122 qa=False pkt=True
ALKBH2	129	detail/rejected/ALKBH2/ALKBH2-evaluation.md	rejected	121	4636	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=121 qa=False pkt=True
ALKBH6	129	detail/rejected/ALKBH6/ALKBH6-evaluation.md	rejected	123	4330	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=123 qa=False pkt=True
AMDHD2	129	detail/rejected/AMDHD2/AMDHD2-evaluation.md	rejected	120	4042	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=120 qa=False pkt=True
ANAPC13	129	detail/rejected/ANAPC13/ANAPC13-evaluation.md	rejected	179	5852	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=179 qa=False pkt=True
BICD2	130	detail/rejected/BICD2/BICD2-evaluation.md	rejected	191	5756	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=191 qa=False pkt=True
CARD8	130	detail/rejected/CARD8/CARD8-evaluation.md	rejected	183	5950	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	True	False	False	False	COMPLETE_PASS	lines=183 qa=False pkt=True
CARF	130	detail/rejected/CARF/CARF-evaluation.md	rejected	177	5557	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=177 qa=False pkt=True
CHFR	130	detail/rejected/CHFR/CHFR-evaluation.md	rejected	179	5816	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	True	False	False	False	COMPLETE_PASS	lines=179 qa=False pkt=True
CHMP4B	130	detail/rejected/CHMP4B/CHMP4B-evaluation.md	rejected	184	6263	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=184 qa=False pkt=True
CIB1	131	detail/rejected/CIB1/CIB1-evaluation.md	rejected	184	6305	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=184 qa=False pkt=True
CMAS	131	detail/rejected/CMAS/CMAS-evaluation.md	rejected	172	4990	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	True	False	False	False	COMPLETE_PASS	lines=172 qa=False pkt=True
CMIP	131	detail/rejected/CMIP/CMIP-evaluation.md	rejected	177	5375	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=177 qa=False pkt=True
CMYA5	131	detail/rejected/CMYA5/CMYA5-evaluation.md	rejected	175	5230	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=175 qa=False pkt=True
DLGAP5	131	detail/rejected/DLGAP5/DLGAP5-evaluation.md	rejected	181	5869	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=181 qa=False pkt=True
FAM193A	132	detail/rejected/FAM193A/FAM193A-evaluation.md	rejected	175	5546	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=175 qa=False pkt=True
FBXO7	132	detail/rejected/FBXO7/FBXO7-evaluation.md	rejected	184	6091	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=184 qa=False pkt=True
FGF14	132	detail/rejected/FGF14/FGF14-evaluation.md	rejected	178	5452	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	True	False	False	False	COMPLETE_PASS	lines=178 qa=False pkt=True
GGA1	132	detail/rejected/GGA1/GGA1-evaluation.md	rejected	184	6032	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=184 qa=False pkt=True
HDX	132	detail/rejected/HDX/HDX-evaluation.md	rejected	172	5153	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=172 qa=False pkt=True
HERC2	133	detail/rejected/HERC2/HERC2-evaluation.md	rejected	183	5909	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=183 qa=False pkt=True
HSD3B1	133	detail/rejected/HSD3B1/HSD3B1-evaluation.md	rejected	184	6250	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=184 qa=False pkt=True
HSD3B2	133	detail/rejected/HSD3B2/HSD3B2-evaluation.md	rejected	184	6218	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=184 qa=False pkt=True
INPP5E	133	detail/rejected/INPP5E/INPP5E-evaluation.md	rejected	184	5907	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=184 qa=False pkt=True
ITSN1	133	detail/rejected/ITSN1/ITSN1-evaluation.md	rejected	184	6300	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=184 qa=False pkt=True
LIMK2	134	detail/rejected/LIMK2/LIMK2-evaluation.md	rejected	182	5958	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=182 qa=False pkt=True
LORICRIN	134	detail/rejected/LORICRIN/LORICRIN-evaluation.md	rejected	180	5609	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=180 qa=False pkt=True
LTA4H	134	detail/rejected/LTA4H/LTA4H-evaluation.md	rejected	183	5861	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=183 qa=False pkt=True
LTC4S	134	detail/rejected/LTC4S/LTC4S-evaluation.md	rejected	182	6129	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=182 qa=False pkt=True
ACP4	134	detail/rejected/ACP4/ACP4-evaluation.md	rejected	154	5286	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	True	False	False	False	COMPLETE_PASS	lines=154 qa=False pkt=True
ADAM33	135	detail/rejected/ADAM33/ADAM33-evaluation.md	rejected	168	5439	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	True	False	False	False	COMPLETE_PASS	lines=168 qa=False pkt=True
ADPRHL1	135	detail/rejected/ADPRHL1/ADPRHL1-evaluation.md	rejected	148	6376	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	True	False	False	False	COMPLETE_PASS	lines=148 qa=False pkt=True
AGPAT4	135	detail/rejected/AGPAT4/AGPAT4-evaluation.md	rejected	114	4236	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=114 qa=False pkt=True
ALG8	135	detail/rejected/ALG8/ALG8-evaluation.md	rejected	121	3900	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=121 qa=False pkt=True
ANXA5	135	detail/rejected/ANXA5/ANXA5-evaluation.md	rejected	182	5807	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=182 qa=False pkt=True
ATG10	136	detail/rejected/ATG10/ATG10-evaluation.md	rejected	170	5175	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=170 qa=False pkt=True
ATOX1	136	detail/rejected/ATOX1/ATOX1-evaluation.md	rejected	158	4601	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=158 qa=False pkt=True
CACNA1D	136	detail/rejected/CACNA1D/CACNA1D-evaluation.md	rejected	185	5977	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	True	False	False	False	COMPLETE_PASS	lines=185 qa=False pkt=True
CBLC	136	detail/rejected/CBLC/CBLC-evaluation.md	rejected	178	5724	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	True	False	False	False	COMPLETE_PASS	lines=178 qa=False pkt=True
DLG4	136	detail/rejected/DLG4/DLG4-evaluation.md	rejected	168	5460	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=168 qa=False pkt=True
ERAP1	137	detail/rejected/ERAP1/ERAP1-evaluation.md	rejected	184	6195	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	True	False	False	False	COMPLETE_PASS	lines=184 qa=False pkt=True
ERP29	137	detail/rejected/ERP29/ERP29-evaluation.md	rejected	183	6030	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=183 qa=False pkt=True
EYA4	137	detail/rejected/EYA4/EYA4-evaluation.md	rejected	178	5002	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=178 qa=False pkt=True
FA2H	137	detail/rejected/FA2H/FA2H-evaluation.md	rejected	179	5797	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=179 qa=False pkt=True
GABARAPL2	137	detail/rejected/GABARAPL2/GABARAPL2-evaluation.md	rejected	184	6210	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=184 qa=False pkt=True
GFPT1	138	detail/rejected/GFPT1/GFPT1-evaluation.md	rejected	178	5901	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=178 qa=False pkt=True
GRK3	138	detail/rejected/GRK3/GRK3-evaluation.md	rejected	178	5680	True	True	True	False		rejected	rejected	?	?	False	True	True	True	True	True	True	True	True	True	False	False	False	False	COMPLETE_BUT_NEEDS_MANUAL_REVIEW	lines=178 qa=False pkt=True
