gene	category	status	report_path	mismatch_type	risk	report_claim	actual_evidence	packet_evidence	source_checked	candidates	local_files	action_suggestion	notes
NUFIP2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/NUFIP2/NUFIP2-evaluation.md	NO_DATA	HIGH	信度保守 | | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus, Cytoplasm,	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
NUFIP2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/NUFIP2/NUFIP2-evaluation.md	PENDING	HIGH	| | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus, Cytoplasm, Cytoplasm, Stress gra	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
NYNRIN	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/NYNRIN/NYNRIN-evaluation.md	NO_DATA	HIGH	信度保守 | | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | N/A | 实验/预测 | | GO 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
NYNRIN	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/NYNRIN/NYNRIN-evaluation.md	PENDING	HIGH	| | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | N/A | 实验/预测 | | GO Cellular Component | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
OGFOD1	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/OGFOD1/OGFOD1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Nucleus, Cytoplasm |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
ONECUT3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/ONECUT3/ONECUT3-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
OSGEP	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/OSGEP/OSGEP-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Nucleus | 实验证据/预测 | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
OTUD3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/OTUD3/OTUD3-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Nucleus | 实验证据/预测 | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
OTUD4	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/OTUD4/OTUD4-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Nucleus | 实验证据/预测 | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PADI6	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PADI6/PADI6-evaluation.md	NO_DATA	MED	 | | Protein Atlas (IF) | HPA 暂无数据，未获取到 IF 图像 | 未确认 |  **HPA IF 状态**: IF unavailable. 核定位基于 UniProt + GO-CC，但 nucl	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PADI6	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PADI6/PADI6-evaluation.md	IF_UNAVAIL	LOW	IF 图像 | 未确认 |  **HPA IF 状态**: IF unavailable. 核定位基于 UniProt + GO-CC，但 nucleus 证据为 ECO:0000250 (by similarity) 和 IBA (GO_Cent	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PADI6	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PADI6/PADI6-evaluation.md	IF_UNAVAIL	LOW	as.org/ENSG00000276747-PADI6 (IF unavailable) 	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PADI6	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PADI6/PADI6-evaluation.md	NO_IF	MED	0000250); GO nucleus IBA; HPA 无IF图像 | | 蛋白大小 | 10/10 | ×1 | 10.0 | 694 aa, 77.7 kDa, 处于理想范围 | | 研究新颖性 | 6/10 | ×5	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PAN2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PAN2/PAN2-evaluation.md	IF_UNAVAIL	HIGH	略图未获取 | 未确认 |  **HPA IF 状态**: IF unavailable — HPA 有 IHC 和 RNA 数据但 IF 未可靠获取。核定位基于 UniProt 实验证据。  **结论**: 细胞质为主 (P-body enric	local_IF=0 local_PAE=1	HPA has 2 IF thumbnails PAE_URL exists	packet+local	2	0	DOWNLOAD_IF	
PAN2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PAN2/PAN2-evaluation.md	IF_UNAVAIL	HIGH	las.org/ENSG00000135473-PAN2 (IF unavailable)  **HPA IF 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Pro	local_IF=0 local_PAE=1	HPA has 2 IF thumbnails PAE_URL exists	packet+local	2	0	DOWNLOAD_IF	
PAN2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PAN2/PAN2-evaluation.md	IF_UNAVAIL	HIGH	 unavailable)  **HPA IF 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Projects/TEreg-finding/protein-inte	local_IF=0 local_PAE=1	HPA has 2 IF thumbnails PAE_URL exists	packet+local	2	0	DOWNLOAD_IF	
PAN2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PAN2/PAN2-evaluation.md	NO_IMAGE	MED	Protein Atlas (IF) | HPA 有图像但 no_image_detected, IF 缩略图未获取 | 未确认 |  **HPA IF 状态**: IF unavailable — HPA 有 IHC 和 RNA 数据但 IF 未可靠获	local_IF=0 local_PAE=1	HPA has 2 IF thumbnails PAE_URL exists	packet+local	2	0	DOWNLOAD_IF	
PAN2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PAN2/PAN2-evaluation.md	NO_IF	MED	F 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Projects/TEreg-finding/protein-interested/detai	local_IF=0 local_PAE=1	HPA has 2 IF thumbnails PAE_URL exists	packet+local	2	0	DOWNLOAD_IF	
PAN3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PAN3/PAN3-evaluation.md	IF_UNAVAIL	HIGH	略图未获取 | 未确认 |  **HPA IF 状态**: IF unavailable — HPA 有 IHC 和 RNA 数据，IF 图像未可靠获取。核定位基于 UniProt 实验证据。  **结论**: 细胞质为主 (P-body enri	local_IF=0 local_PAE=1	HPA has 3 IF thumbnails PAE_URL exists	packet+local	3	0	DOWNLOAD_IF	
PAN3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PAN3/PAN3-evaluation.md	IF_UNAVAIL	HIGH	las.org/ENSG00000152520-PAN3 (IF unavailable)  **HPA IF 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Pro	local_IF=0 local_PAE=1	HPA has 3 IF thumbnails PAE_URL exists	packet+local	3	0	DOWNLOAD_IF	
PAN3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PAN3/PAN3-evaluation.md	IF_UNAVAIL	HIGH	 unavailable)  **HPA IF 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Projects/TEreg-finding/protein-inte	local_IF=0 local_PAE=1	HPA has 3 IF thumbnails PAE_URL exists	packet+local	3	0	DOWNLOAD_IF	
PAN3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PAN3/PAN3-evaluation.md	NO_IMAGE	MED	Protein Atlas (IF) | HPA 有图像但 no_image_detected, IF 缩略图未获取 | 未确认 |  **HPA IF 状态**: IF unavailable — HPA 有 IHC 和 RNA 数据，IF 图像未可靠	local_IF=0 local_PAE=1	HPA has 3 IF thumbnails PAE_URL exists	packet+local	3	0	DOWNLOAD_IF	
PAN3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PAN3/PAN3-evaluation.md	NO_IF	MED	F 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Projects/TEreg-finding/protein-interested/detai	local_IF=0 local_PAE=1	HPA has 3 IF thumbnails PAE_URL exists	packet+local	3	0	DOWNLOAD_IF	
PBX4	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PBX4/PBX4-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PCBP3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PCBP3/PCBP3-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm | 实验证据/预测 | | GO-CC |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PDS5B	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PDS5B/PDS5B-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PFN3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PFN3/PFN3-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, cytoskeleton, Nucleu	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PKIG	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PKIG/PKIG-evaluation.md	NO_IF	MED	态**: IF thumbnail only — HPA 暂无 IF 原图，仅获取到 60x60 缩略图，不能作为可靠定位证据。核定位基于 UniProt + GO-CC。  ![[PKIG-PAE.png]]  PAE 图像已	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PLCB3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PLCB3/PLCB3-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Membrane, Nucleus | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PLD4	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PLD4/PLD4-evaluation.md	NO_DATA	MED	.1 核定位证据  > Protein Atlas IF: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。 > **IF 图像**: 暂无HPA数据。  | 来源 | 定位 | 可	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PLD4	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PLD4/PLD4-evaluation.md	NO_DATA	MED	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Endoplasmic reticulum membrane,	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PLD4	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PLD4/PLD4-evaluation.md	PENDING	MED	位证据  > Protein Atlas IF: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。 > **IF 图像**: 暂无HPA数据。  | 来源 | 定位 | 可信度 | |------|------|--	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
POU5F1B	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/POU5F1B/POU5F1B-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Cytoplasm | 实验证据/预测 | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PPM1G	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PPM1G/PPM1G-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Membrane | 实验证据/预测 |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PRDM11	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PRDM11/PRDM11-evaluation.md	NO_DATA	MED	.1 核定位证据  > Protein Atlas IF: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。 > **IF 图像**: 暂无HPA数据。  | 来源 | 定位 | 可	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PRDM11	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PRDM11/PRDM11-evaluation.md	NO_DATA	MED	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Cytoplasm | 实验证据/预测 | 	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PRDM11	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PRDM11/PRDM11-evaluation.md	PENDING	MED	位证据  > Protein Atlas IF: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。 > **IF 图像**: 暂无HPA数据。  | 来源 | 定位 | 可信度 | |------|------|--	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PREPL	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PREPL/PREPL-evaluation.md	IF_UNAVAIL	LOW	F 未获取 | 未确认 |  **HPA IF 状态**: IF unavailable — Nucleus 定位有 ECO:0000269 (experimental). 但主要定位在 cytosol/Golgi/cytoskeleton。  *	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PREPL	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PREPL/PREPL-evaluation.md	IF_UNAVAIL	LOW	as.org/ENSG00000138078-PREPL (IF unavailable)  **HPA IF 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Pro	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PREPL	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PREPL/PREPL-evaluation.md	IF_UNAVAIL	LOW	 unavailable)  **HPA IF 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Projects/TEreg-finding/protein-inte	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PREPL	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PREPL/PREPL-evaluation.md	NO_IF	MED	F 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Projects/TEreg-finding/protein-interested/detai	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
PUS10	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PUS10/PUS10-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Cytoplasm, Mitochondri	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PUS3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PUS3/PUS3-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PYGO1	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/PYGO1/PYGO1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | N	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
RARS1	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/RARS1/RARS1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Cytoplasm, cytosol |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
RBP7	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/RBP7/RBP7-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm | 实验证据/预测 | | GO-CC |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
REXO2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/REXO2/REXO2-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Mitochondrion intermembrane spa	local_IF=3 local_PAE=1	 LOCAL_IF=3	packet+local	0	3	EMBED_LOCAL	
RIPPLY1	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/RIPPLY1/RIPPLY1-evaluation.md	IF_UNAVAIL	LOW	/entry/Q0D2K3  **HPA IF 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。 	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
RIPPLY1	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/RIPPLY1/RIPPLY1-evaluation.md	NO_IF	MED	F 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。 	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
RTCB	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/RTCB/RTCB-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Cytoplasm | 实验证据/预测 | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
S100PBP	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/S100PBP/S100PBP-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SAFB2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SAFB2/SAFB2-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Nucleus | 实验证据/预测 | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SAMD7	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SAMD7/SAMD7-evaluation.md	IF_UNAVAIL	LOW	MD7 (no data)  **HPA IF 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Projects/TEreg-finding/protein-inte	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
SAMD7	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SAMD7/SAMD7-evaluation.md	NO_IF	MED	F 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Projects/TEreg-finding/protein-interested/detai	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
SAPCD2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SAPCD2/SAPCD2-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Nucleus, Cytoplasm, 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SDE2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SDE2/SDE2-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Cytoplasm | 实验证据/预测 | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SEBOX	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SEBOX/SEBOX-evaluation.md	NO_DATA	MED	.1 核定位证据  > Protein Atlas IF: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。 > **IF 图像**: 暂无HPA数据。  | 来源 | 定位 | 可	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
SEBOX	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SEBOX/SEBOX-evaluation.md	NO_DATA	MED	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
SEBOX	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SEBOX/SEBOX-evaluation.md	PENDING	MED	位证据  > Protein Atlas IF: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。 > **IF 图像**: 暂无HPA数据。  | 来源 | 定位 | 可信度 | |------|------|--	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
SESN3	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SESN3/SESN3-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm | 实验证据/预测 | | GO-CC |	local_IF=3 local_PAE=1	 LOCAL_IF=3	packet+local	0	3	EMBED_LOCAL	
SFMBT1	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SFMBT1/SFMBT1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | N	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SFMBT2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SFMBT2/SFMBT2-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SIPA1L2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SIPA1L2/SIPA1L2-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt |  | 实验证据/预测 | | GO-CC | GO:00056	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SKOR2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SKOR2/SKOR2-evaluation.md	NO_IF	MED	t ID | Q2VWA4 | | HPA IF 状态 | 无IF数据 | | 评估日期 | 2026-06-02 |  **IF 图像**: 暂无HPA IF数据。HPA reliability_if: null, subc	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
SKOR2	nucleus-cytoplasm	scored	detail/nucleus-cytoplasm/SKOR2/SKOR2-evaluation.md	NO_IF	MED	经发育转录因子关联  **风险/不确定性**: 1. HPA无IF数据 2. AlphaFold结构极差(pLDDT=51.6, 67%无序）— 高度IDP 3. PPI数据极度稀少，无实验验证互作 4. 核质双定位，核内富集	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
