gene	category	status	wc	risk	has_score	has_hpa	has_if_embed	has_if_files	has_pae_embed	has_pae_file	has_af_plddt	has_pdb	has_domain	has_ppi_table	has_string	has_intact	has_pubmed	has_literature	has_formula	suspicious
FOXI3	rejected	rejected	78	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
FOXJ1	rejected	rejected	68	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED;REJ_WITH_NUKE_HPA
FOXO4	rejected	rejected	68	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED;REJ_WITH_NUKE_HPA
FOXP4	rejected	rejected	70	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
FOXQ1	rejected	rejected	69	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED;REJ_WITH_NUKE_HPA
FRG2	rejected	rejected	78	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
FSD1	rejected	rejected	72	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED;REJ_WITH_NUKE_HPA
FSTL3	rejected	rejected	70	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED;REJ_WITH_NUKE_HPA
FUBP1	rejected	rejected	69	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED;REJ_WITH_NUKE_HPA
FUT8	rejected	rejected	70	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED;REJ_WITH_NUKE_HPA
FZR1	rejected	rejected	69	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED;REJ_WITH_NUKE_HPA
GAB1	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GADD45A	rejected	rejected	156	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GADD45B	rejected	rejected	156	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GALM	rejected	rejected	209	HIGH	False	True	True	False	True	True	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GAS2	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GATA5	rejected	rejected	154	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GBP2	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GBX2	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GCAT	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GCH1	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GCKR	rejected	rejected	1312	MED	True	True	True	True	True	True	True	True	True	True	True	False	False	False	False	SHORT;NO_INTACT;NO_PUBMED;REJ_WITH_NUKE_HPA
GCLC	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GCLM	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GCM1	rejected	rejected	154	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GCM2	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GDA	rejected	rejected	156	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GEMIN2	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GJA1	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GLO1	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GNA13	rejected	rejected	150	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GNAQ	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GP9	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GPBP1	rejected	rejected	2054	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED;REJ_WITH_NUKE_HPA
GPER1	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GPX4	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GRB2	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GRHL3	rejected	rejected	154	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GRK5	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
GSS	rejected	rejected	152	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
Gbp4	rejected	rejected	258	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
Gon4l	rejected	rejected	262	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HACE1	rejected	rejected	210	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HAND1	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HAS1	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HBP1	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HBS1L	rejected	rejected	215	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HBZ	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HCFC1	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HDGF	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HELLS	rejected	rejected	210	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HES6	rejected	rejected	210	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HESX1	rejected	rejected	210	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HEXIM1	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HEY1	rejected	rejected	212	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HEY2	rejected	rejected	210	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HHEX	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HINT1	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HIP1	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HIPK2	rejected	rejected	212	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HIPK3	rejected	rejected	210	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HJURP	rejected	rejected	210	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HLTF	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HMGA1	rejected	rejected	206	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HMGB2	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HMGB3	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HMGCS1	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HMGN2	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HNF1A	rejected	rejected	1506	MED	True	True	True	True	True	True	True	True	True	True	True	False	False	False	True	SHORT;NO_INTACT;NO_PUBMED;REJ_WITH_NUKE_HPA
HNMT	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HPD	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HPGD	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HPGDS	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HSBP1	rejected	rejected	206	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
HUS1	rejected	rejected	208	HIGH	True	True	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
Hsf3	rejected	rejected	258	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
IFI16	rejected	rejected	106	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IFI44	rejected	rejected	116	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IFI44L	rejected	rejected	96	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IGDCC3	rejected	rejected	103	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IGHMBP2	rejected	rejected	115	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IKBKE	rejected	rejected	109	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IKBKG	rejected	rejected	100	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
ILK	rejected	rejected	105	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IMPDH1	rejected	rejected	91	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IMPDH2	rejected	rejected	89	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
INCENP	rejected	rejected	99	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
INF2	rejected	rejected	107	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
INVS	rejected	rejected	108	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IRAK1	rejected	rejected	108	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IRAK3	rejected	rejected	96	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IRAK4	rejected	rejected	110	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IRS1	rejected	rejected	90	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IRX3	rejected	rejected	107	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
ISG20	rejected	rejected	116	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
ISL2	rejected	rejected	108	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IST1	rejected	rejected	102	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
ITCH	rejected	rejected	194	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
ITGA7	rejected	rejected	98	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
ITGA9	rejected	rejected	98	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
ITPA	rejected	rejected	118	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
ITPR2	rejected	rejected	112	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
IVL	rejected	rejected	96	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
JMJD1C	rejected	rejected	113	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
JMJD6	rejected	rejected	97	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
JRK	rejected	rejected	91	HIGH	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
KANSL1	rejected	rejected	169	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT
KATNAL2	rejected	rejected	159	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
KCTD15	rejected	rejected	162	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT
KHNYN	rejected	rejected	155	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
KHSRP	rejected	rejected	201	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
KIAA1549	rejected	rejected	197	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
KLF10	rejected	rejected	199	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
KLF11	rejected	rejected	197	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
