gene	path	lines	chars	has_uni_q	has_uni_nd	has_uni_url	has_af_q	has_af_url	has_go_nd	has_hpa_nd	has_if_un	has_pae_nd	has_pdb_0	has_ppi_0	has_pm_0	has_pkt_e	has_one_line	nuclear_score	issue_count	risk_level
TMPO	detail/rejected/TMPO/TMPO-evaluation.md	46	750	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ASPA	detail/rejected/ASPA/ASPA-evaluation.md	169	5015	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
HOPX	detail/rejected/HOPX/HOPX-evaluation.md	175	5156	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
VBP1	detail/rejected/VBP1/VBP1-evaluation.md	177	5529	True	False	False	False	False	False	False	False	True	False	False	False	False	False	2	1	LOW
FAM187B	detail/rejected/FAM187B/FAM187B-evaluation.md	176	5335	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
FOS	detail/rejected/FOS/FOS-evaluation.md	184	5869	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
YBX2	detail/rejected/YBX2/YBX2-evaluation.md	46	778	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
SOX4	detail/rejected/SOX4/SOX4-evaluation.md	182	5723	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
CLN6	detail/rejected/CLN6/CLN6-evaluation.md	183	5688	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
RTKN2	detail/rejected/RTKN2/RTKN2-evaluation.md	163	6507	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
QTGAL	detail/rejected/QTGAL/QTGAL-evaluation.md	159	4268	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
PPARGC1B	detail/rejected/PPARGC1B/PPARGC1B-evaluation.md	46	848	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ESPN	detail/rejected/ESPN/ESPN-evaluation.md	183	5676	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
POU2F3	detail/rejected/POU2F3/POU2F3-evaluation.md	46	812	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
IGDCC3	detail/rejected/IGDCC3/IGDCC3-evaluation.md	26	406	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
FKBP5	detail/rejected/FKBP5/FKBP5-evaluation.md	22	320	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
NIPBL	detail/rejected/NIPBL/NIPBL-evaluation.md	175	5610	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
HES5	detail/rejected/HES5/HES5-evaluation.md	177	5539	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
ALX4	detail/rejected/ALX4/ALX4-evaluation.md	20	273	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
GPR171	detail/rejected/GPR171/GPR171-evaluation.md	173	5111	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
DCAF1	detail/rejected/DCAF1/DCAF1-evaluation.md	182	6161	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
GLDN	detail/rejected/GLDN/GLDN-evaluation.md	173	5191	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
ARRB1	detail/rejected/ARRB1/ARRB1-evaluation.md	20	275	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
NME2	detail/rejected/NME2/NME2-evaluation.md	175	5595	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
GNG12	detail/rejected/GNG12/GNG12-evaluation.md	176	4919	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
SPAG5	detail/rejected/SPAG5/SPAG5-evaluation.md	46	773	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
CLGN	detail/rejected/CLGN/CLGN-evaluation.md	171	4996	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
DDAH2	detail/rejected/DDAH2/DDAH2-evaluation.md	169	4919	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
HLF	detail/rejected/HLF/HLF-evaluation.md	180	5611	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
TACSTD2	detail/rejected/TACSTD2/TACSTD2-evaluation.md	183	6235	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
KIAA1549	detail/rejected/KIAA1549/KIAA1549-evaluation.md	41	789	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
FANCC	detail/rejected/FANCC/FANCC-evaluation.md	183	5755	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
ARMC5	detail/rejected/ARMC5/ARMC5-evaluation.md	20	275	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
PROX1	detail/rejected/PROX1/PROX1-evaluation.md	181	5509	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
EVA1A	detail/rejected/EVA1A/EVA1A-evaluation.md	170	5167	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
GJD2	detail/rejected/GJD2/GJD2-evaluation.md	175	5013	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
NFYA	detail/rejected/NFYA/NFYA-evaluation.md	46	821	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
JDP2	detail/rejected/JDP2/JDP2-evaluation.md	179	5422	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
TERF1	detail/rejected/TERF1/TERF1-evaluation.md	46	774	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
KHNYN	detail/rejected/KHNYN/KHNYN-evaluation.md	36	619	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GORASP1	detail/rejected/GORASP1/GORASP1-evaluation.md	176	5288	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
ARL2	detail/rejected/ARL2/ARL2-evaluation.md	187	6087	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
TNIK	detail/rejected/TNIK/TNIK-evaluation.md	46	771	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
MECOM	detail/rejected/MECOM/MECOM-evaluation.md	180	5703	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
TFEC	detail/rejected/TFEC/TFEC-evaluation.md	46	760	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
MAML2	detail/rejected/MAML2/MAML2-evaluation.md	33	583	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
AAK1	detail/rejected/AAK1/AAK1-evaluation.md	183	6060	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
PITX2	detail/rejected/PITX2/PITX2-evaluation.md	181	5774	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
GOT2	detail/rejected/GOT2/GOT2-evaluation.md	180	5884	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
PKP2	detail/rejected/PKP2/PKP2-evaluation.md	46	752	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
DIS3	detail/rejected/DIS3/DIS3-evaluation.md	184	5555	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
UNG	detail/rejected/UNG/UNG-evaluation.md	46	760	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ARMC2	detail/rejected/ARMC2/ARMC2-evaluation.md	172	4938	True	False	False	False	False	False	False	False	True	False	False	False	False	False	3	1	LOW
GNB1	detail/rejected/GNB1/GNB1-evaluation.md	180	5285	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
BUB1B	detail/rejected/BUB1B/BUB1B-evaluation.md	184	6217	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
CNMD	detail/rejected/CNMD/CNMD-evaluation.md	174	5332	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
GJA1	detail/rejected/GJA1/GJA1-evaluation.md	184	6091	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
GNG5	detail/rejected/GNG5/GNG5-evaluation.md	176	4994	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
TLE3	detail/rejected/TLE3/TLE3-evaluation.md	46	823	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
PADI4	detail/rejected/PADI4/PADI4-evaluation.md	46	811	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
TRPM7	detail/rejected/TRPM7/TRPM7-evaluation.md	46	879	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GPAA1	detail/rejected/GPAA1/GPAA1-evaluation.md	179	5283	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
NPAT	detail/rejected/NPAT/NPAT-evaluation.md	46	827	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ACOXL	detail/rejected/ACOXL/ACOXL-evaluation.md	206	13182	True	False	False	False	False	False	False	False	True	False	False	False	False	False	3	1	LOW
COQ9	detail/rejected/COQ9/COQ9-evaluation.md	179	5539	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
DHRS13	detail/rejected/DHRS13/DHRS13-evaluation.md	177	5564	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
HHEX	detail/rejected/HHEX/HHEX-evaluation.md	44	987	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
MYB	detail/rejected/MYB/MYB-evaluation.md	172	4711	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
TLE4	detail/rejected/TLE4/TLE4-evaluation.md	46	823	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
RMI1	detail/rejected/RMI1/RMI1-evaluation.md	46	772	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GNG2	detail/rejected/GNG2/GNG2-evaluation.md	181	5927	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
FAM160A1	detail/rejected/FAM160A1/FAM160A1-evaluation.md	168	4463	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
C3orf33	detail/rejected/C3orf33/C3orf33-evaluation.md	177	5415	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
GNGT1	detail/rejected/GNGT1/GNGT1-evaluation.md	175	4983	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
CYLD	detail/rejected/CYLD/CYLD-evaluation.md	184	6134	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
AMHR2	detail/rejected/AMHR2/AMHR2-evaluation.md	20	275	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
UVRAG	detail/rejected/UVRAG/UVRAG-evaluation.md	184	5946	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
FBXO30	detail/rejected/FBXO30/FBXO30-evaluation.md	177	5602	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
TEAD1	detail/rejected/TEAD1/TEAD1-evaluation.md	181	5948	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
FRG2	detail/rejected/FRG2/FRG2-evaluation.md	22	324	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
E2F8	detail/rejected/E2F8/E2F8-evaluation.md	37	657	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
CREB3L2	detail/rejected/CREB3L2/CREB3L2-evaluation.md	181	5753	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
CTU1	detail/rejected/CTU1/CTU1-evaluation.md	172	4866	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
FDPS	detail/rejected/FDPS/FDPS-evaluation.md	22	302	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
EOMES	detail/rejected/EOMES/EOMES-evaluation.md	161	4549	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
FBXO39	detail/rejected/FBXO39/FBXO39-evaluation.md	168	4784	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3	1	LOW
CLK2	detail/rejected/CLK2/CLK2-evaluation.md	183	6201	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
SIX6	detail/rejected/SIX6/SIX6-evaluation.md	46	785	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
BBOF1	detail/rejected/BBOF1/BBOF1-evaluation.md	172	4823	True	False	False	False	False	False	False	False	True	False	False	False	False	False	2	1	LOW
NUTM1	detail/rejected/NUTM1/NUTM1-evaluation.md	46	821	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
BCOR	detail/rejected/BCOR/BCOR-evaluation.md	179	5694	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
E2F1	detail/rejected/E2F1/E2F1-evaluation.md	184	6019	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
C6orf118	detail/rejected/C6orf118/C6orf118-evaluation.md	168	4596	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
POU4F1	detail/rejected/POU4F1/POU4F1-evaluation.md	46	812	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
AAAS	detail/rejected/AAAS/AAAS-evaluation.md	240	11671	True	False	False	False	False	False	False	False	True	False	False	False	False	False	8	1	LOW
AR	detail/rejected/AR/AR-evaluation.md	184	5801	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
TFE3	detail/rejected/TFE3/TFE3-evaluation.md	182	5779	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
CSGALNACT1	detail/rejected/CSGALNACT1/CSGALNACT1-evaluation.md	176	5917	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
ATXN7L2	detail/rejected/ATXN7L2/ATXN7L2-evaluation.md	171	5295	True	False	False	False	False	False	False	False	True	False	False	False	False	False	3	1	LOW
RELA	detail/rejected/RELA/RELA-evaluation.md	184	6109	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
SACK1G	detail/rejected/SACK1G/SACK1G-evaluation.md	157	3822	True	False	False	False	False	False	False	False	True	False	False	False	False	False	3	1	LOW
NEUROG1	detail/rejected/NEUROG1/NEUROG1-evaluation.md	179	5745	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
E2F6	detail/rejected/E2F6/E2F6-evaluation.md	37	657	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
DLD	detail/rejected/DLD/DLD-evaluation.md	184	6251	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
SIX1	detail/rejected/SIX1/SIX1-evaluation.md	182	5548	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
TBC1D1	detail/rejected/TBC1D1/TBC1D1-evaluation.md	178	5526	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
MAGI1	detail/rejected/MAGI1/MAGI1-evaluation.md	33	605	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GLG1	detail/rejected/GLG1/GLG1-evaluation.md	184	5951	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
HEY2	detail/rejected/HEY2/HEY2-evaluation.md	44	987	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GJB7	detail/rejected/GJB7/GJB7-evaluation.md	173	5178	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
HIP1	detail/rejected/HIP1/HIP1-evaluation.md	44	987	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
FOXH1	detail/rejected/FOXH1/FOXH1-evaluation.md	22	310	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
C6orf120	detail/rejected/C6orf120/C6orf120-evaluation.md	178	5642	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
