gene	category	status	char_count	risk	flags	has_hpa_details	has_if_or_rescue	has_plddt	has_pae_or_note	has_pdb_info	has_real_ppi	has_pubmed_counts	has_key_lit	rejection_lines	lazy_phrases
PPIL1	nucleoplasm	scored	4306	HIGH	SHORT_SCORED(4306); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
PPIL2	nucleoplasm	scored	4356	HIGH	SHORT_SCORED(4356); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
PPIL3	nucleoplasm	scored	6719	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
PPIL4	nucleoplasm	scored	4290	HIGH	SHORT_SCORED(4290); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
PPM1A	nucleoplasm	scored	3017	CRITICAL	SHORT_SCORED(3017); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
PPM1F	nucleoplasm	scored	4429	HIGH	SHORT_SCORED(4429); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
PPRC1	nucleoplasm	scored	4299	HIGH	SHORT_SCORED(4299); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
PPWD1	nucleoplasm	scored	4475	HIGH	SHORT_SCORED(4475); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
PRIM2	nucleoplasm	scored	3475	HIGH	SHORT_SCORED(3475); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
PRKAA2	nucleoplasm	scored	2904	CRITICAL	SHORT_SCORED(2904); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
PROB1	nucleoplasm	scored	3602	HIGH	SHORT_SCORED(3602); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
PROSER1	nucleoplasm	scored	5765	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS; NO_KEY_LIT	False	True	True	True	True	False	False	False	0	IntAct 有限记录;无记录 \| — \| —
PRR16	nucleoplasm	scored	3358	HIGH	SHORT_SCORED(3358); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
PRR3	nucleoplasm	scored	3496	HIGH	SHORT_SCORED(3496); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
PRUNE1	nucleoplasm	scored	2937	CRITICAL	SHORT_SCORED(2937); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
PTK6	nucleoplasm	scored	2956	CRITICAL	SHORT_SCORED(2956); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
PTPA	nucleoplasm	scored	2876	CRITICAL	SHORT_SCORED(2876); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
PUS7	nucleoplasm	scored	4220	HIGH	SHORT_SCORED(4220); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
PUS7L	nucleoplasm	scored	4228	HIGH	SHORT_SCORED(4228); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
PWWP2A	nucleoplasm	scored	4257	HIGH	SHORT_SCORED(4257); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
PYGO2	nucleoplasm	scored	4565	HIGH	SHORT_SCORED(4565); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
RASGEF1B	nucleoplasm	scored	3588	HIGH	SHORT_SCORED(3588); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
RCAN2	nucleoplasm	scored	4435	HIGH	SHORT_SCORED(4435); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
RCAN3	nucleoplasm	scored	4117	HIGH	SHORT_SCORED(4117); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
RDH8	nucleoplasm	scored	3465	HIGH	SHORT_SCORED(3465); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
RECQL	nucleoplasm	scored	2948	CRITICAL	SHORT_SCORED(2948); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
RECQL4	nucleoplasm	scored	2676	CRITICAL	SHORT_SCORED(2676); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
RECQL5	nucleoplasm	scored	3000	CRITICAL	SHORT_SCORED(3000); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
REV3L	nucleoplasm	scored	2770	CRITICAL	SHORT_SCORED(2770); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
RHOBTB1	nucleoplasm	scored	3391	HIGH	SHORT_SCORED(3391); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
RHOXF1	nucleoplasm	scored	4432	HIGH	SHORT_SCORED(4432); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
RHOXF2	nucleoplasm	scored	4644	HIGH	SHORT_SCORED(4644); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
RHOXF2B	nucleoplasm	scored	3872	HIGH	SHORT_SCORED(3872); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
RLIM	nucleoplasm	scored	2730	CRITICAL	SHORT_SCORED(2730); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
ROM1	nucleoplasm	scored	3493	HIGH	SHORT_SCORED(3493); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
RPUSD1	nucleoplasm	scored	3652	HIGH	SHORT_SCORED(3652); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
RPUSD2	nucleoplasm	scored	3524	HIGH	SHORT_SCORED(3524); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
RPUSD4	nucleoplasm	scored	4104	HIGH	SHORT_SCORED(4104); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
RRM2B	nucleoplasm	scored	2796	CRITICAL	SHORT_SCORED(2796); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
RYK	nucleoplasm	scored	2605	CRITICAL	SHORT_SCORED(2605); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
SAE1	nucleoplasm	scored	2816	CRITICAL	SHORT_SCORED(2816); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
SCAND1	nucleoplasm	scored	4315	HIGH	SHORT_SCORED(4315); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
SCMH1	nucleoplasm	scored	4767	HIGH	SHORT_SCORED(4767); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
SCOC	nucleoplasm	scored	3636	HIGH	SHORT_SCORED(3636); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SENP2	nucleoplasm	scored	3115	CRITICAL	SHORT_SCORED(3115); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
SENP6	nucleoplasm	scored	2968	CRITICAL	SHORT_SCORED(2968); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
SHPRH	nucleoplasm	scored	4570	HIGH	SHORT_SCORED(4570); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
SIK1	nucleoplasm	scored	2867	CRITICAL	SHORT_SCORED(2867); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
SINHCAF	nucleoplasm	scored	2939	CRITICAL	SHORT_SCORED(2939); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
SMAP2	nucleoplasm	scored	3555	HIGH	SHORT_SCORED(3555); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SMYD2	nucleoplasm	scored	2995	CRITICAL	SHORT_SCORED(2995); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
SMYD5	nucleoplasm	scored	3479	HIGH	SHORT_SCORED(3479); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SNCAIP	nucleoplasm	scored	3416	HIGH	SHORT_SCORED(3416); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SNRK	nucleoplasm	scored	4361	HIGH	SHORT_SCORED(4361); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
SNURF	nucleoplasm	scored	4024	CRITICAL	SHORT_SCORED(4024); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	False	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
SOX12	nucleoplasm	scored	4442	HIGH	SHORT_SCORED(4442); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
SOX14	nucleoplasm	scored	4220	CRITICAL	SHORT_SCORED(4220); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_IF_NO_RESCUE; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
SOX15	nucleoplasm	scored	4833	HIGH	SHORT_SCORED(4833); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
SP140L	nucleoplasm	scored	4584	HIGH	SHORT_SCORED(4584); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
SPSB4	nucleoplasm	scored	3662	HIGH	SHORT_SCORED(3662); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SSU72	nucleoplasm	scored	2788	CRITICAL	SHORT_SCORED(2788); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
SUDS3	nucleoplasm	scored	4135	HIGH	SHORT_SCORED(4135); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
SUPT5H	nucleoplasm	scored	4501	HIGH	SHORT_SCORED(4501); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
SWI5	nucleoplasm	scored	2823	CRITICAL	SHORT_SCORED(2823); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
SYN2	nucleoplasm	scored	3370	HIGH	SHORT_SCORED(3370); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SYNPR	nucleoplasm	scored	3502	HIGH	SHORT_SCORED(3502); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SYT17	nucleoplasm	scored	3519	HIGH	SHORT_SCORED(3519); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SYVN1	nucleoplasm	scored	3603	HIGH	SHORT_SCORED(3603); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
TADA2B	nucleoplasm	scored	4649	HIGH	SHORT_SCORED(4649); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
TADA3	nucleoplasm	scored	4288	HIGH	SHORT_SCORED(4288); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
TAPT1	nucleoplasm	scored	3714	HIGH	SHORT_SCORED(3714); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
TBC1D8	nucleoplasm	scored	3493	HIGH	SHORT_SCORED(3493); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
TBL1X	nucleoplasm	scored	4747	HIGH	SHORT_SCORED(4747); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
TBPL1	nucleoplasm	scored	2977	CRITICAL	SHORT_SCORED(2977); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_IF_NO_RESCUE; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	False	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
TBX10	nucleoplasm	scored	4359	HIGH	SHORT_SCORED(4359); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
TCF23	nucleoplasm	scored	4203	HIGH	SHORT_SCORED(4203); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
