gene	path	source	report_claim	evidence_exists	image_or_metadata_exists	image_embedded	old_todo_or_checklist_only	is_true_mismatch	is_audit_false_positive	needs_repair	reason
GMIP	detail/nucleoplasm/GMIP/GMIP-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GMNC	detail/nucleoplasm/GMNC/GMNC-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GMNN	detail/nucleoplasm/GMNN/GMNN-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GMPPA	detail/nucleoplasm/GMPPA/GMPPA-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GMPR2	detail/nucleoplasm/GMPR2/GMPR2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GNA13	detail/nucleoplasm/GNA13/GNA13-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GNAI2	detail/nucleoplasm/GNAI2/GNAI2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GNAS	detail/nucleoplasm/GNAS/GNAS-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GNB1L	detail/nucleoplasm/GNB1L/GNB1L-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GNB2	detail/nucleoplasm/GNB2/GNB2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GNPDA2	detail/nucleoplasm/GNPDA2/GNPDA2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GOLGA1	detail/nucleoplasm/GOLGA1/GOLGA1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GOLGA4	detail/nucleoplasm/GOLGA4/GOLGA4-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GOLGA6A	detail/nucleoplasm/GOLGA6A/GOLGA6A-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GOLGA6B	detail/nucleoplasm/GOLGA6B/GOLGA6B-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GOLGA6C	detail/nucleoplasm/GOLGA6C/GOLGA6C-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GOLGA6D	detail/nucleoplasm/GOLGA6D/GOLGA6D-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GOSR2	detail/nucleoplasm/GOSR2/GOSR2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GP9	detail/nucleoplasm/GP9/GP9-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPALPP1	detail/nucleoplasm/GPALPP1/GPALPP1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPATCH1	detail/nucleoplasm/GPATCH1/GPATCH1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPATCH11	detail/nucleoplasm/GPATCH11/GPATCH11-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPATCH2L	detail/nucleoplasm/GPATCH2L/GPATCH2L-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPATCH3	detail/nucleoplasm/GPATCH3/GPATCH3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPBP1	detail/nucleoplasm/GPBP1/GPBP1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPBP1L1	detail/nucleoplasm/GPBP1L1/GPBP1L1-evaluation.md	HPA_IF	STALE_PATTERN	True	True	True	True	False	True	False	Only old TODO/checklist pattern matched; Image/evidence embedded; Local evidence count=2
GPBP1L1	detail/nucleoplasm/GPBP1L1/GPBP1L1-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
GPC4	detail/nucleoplasm/GPC4/GPC4-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPC5	detail/nucleoplasm/GPC5/GPC5-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPCPD1	detail/nucleoplasm/GPCPD1/GPCPD1-evaluation.md	HPA_IF	STALE_PATTERN	True	True	True	True	False	True	False	Only old TODO/checklist pattern matched; Image/evidence embedded; Local evidence count=2
GPCPD1	detail/nucleoplasm/GPCPD1/GPCPD1-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
GPKOW	detail/nucleoplasm/GPKOW/GPKOW-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPN1	detail/nucleoplasm/GPN1/GPN1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPR107	detail/nucleoplasm/GPR107/GPR107-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPR137	detail/nucleoplasm/GPR137/GPR137-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPR158	detail/nucleoplasm/GPR158/GPR158-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPR27	detail/nucleoplasm/GPR27/GPR27-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPR37L1	detail/nucleoplasm/GPR37L1/GPR37L1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPR50	detail/nucleoplasm/GPR50/GPR50-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPR63	detail/nucleoplasm/GPR63/GPR63-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPR65	detail/nucleoplasm/GPR65/GPR65-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPR87	detail/nucleoplasm/GPR87/GPR87-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPR88	detail/nucleoplasm/GPR88/GPR88-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPRASP1	detail/nucleoplasm/GPRASP1/GPRASP1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPRC5C	detail/nucleoplasm/GPRC5C/GPRC5C-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GPRIN3	detail/nucleoplasm/GPRIN3/GPRIN3-evaluation.md	HPA_IF	STALE_PATTERN	True	True	True	True	False	True	False	Only old TODO/checklist pattern matched; Image/evidence embedded; Local evidence count=2
GPRIN3	detail/nucleoplasm/GPRIN3/GPRIN3-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
GPS1	detail/nucleoplasm/GPS1/GPS1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GRAMD2B	detail/nucleoplasm/GRAMD2B/GRAMD2B-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GRAP2	detail/nucleoplasm/GRAP2/GRAP2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GRHL1	detail/nucleoplasm/GRHL1/GRHL1-evaluation.md	HPA_IF	STALE_PATTERN	True	True	True	True	False	True	False	Only old TODO/checklist pattern matched; Image/evidence embedded; Local evidence count=2
GRHL1	detail/nucleoplasm/GRHL1/GRHL1-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
GRHPR	detail/nucleoplasm/GRHPR/GRHPR-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GRWD1	detail/nucleoplasm/GRWD1/GRWD1-evaluation.md	HPA_IF	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=2
GRWD1	detail/nucleoplasm/GRWD1/GRWD1-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
GSE1	detail/nucleoplasm/GSE1/GSE1-evaluation.md	HPA_IF	STALE_PATTERN	True	True	True	True	False	True	False	Only old TODO/checklist pattern matched; Image/evidence embedded; Local evidence count=2
GSE1	detail/nucleoplasm/GSE1/GSE1-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
GSK3A	detail/nucleoplasm/GSK3A/GSK3A-evaluation.md	HPA_IF	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=2
GSK3A	detail/nucleoplasm/GSK3A/GSK3A-evaluation.md	PAE	STALE_PATTERN	True	True	True	False	False	True	False	Image/evidence embedded; Local evidence count=1
GSKIP	detail/nucleoplasm/GSKIP/GSKIP-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GSX1	detail/nucleoplasm/GSX1/GSX1-evaluation.md	HPA_IF	STALE_PATTERN	True	True	True	True	False	True	False	Only old TODO/checklist pattern matched; Image/evidence embedded; Local evidence count=2
GSX1	detail/nucleoplasm/GSX1/GSX1-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
GTSE1	detail/nucleoplasm/GTSE1/GTSE1-evaluation.md	HPA_IF	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=2
GTSE1	detail/nucleoplasm/GTSE1/GTSE1-evaluation.md	PAE	STALE_PATTERN	True	True	True	False	False	True	False	Image/evidence embedded; Local evidence count=1
GTSF1	detail/nucleoplasm/GTSF1/GTSF1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GTSF1L	detail/nucleoplasm/GTSF1L/GTSF1L-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GUCD1	detail/nucleoplasm/GUCD1/GUCD1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
GVQW3	detail/nucleoplasm/GVQW3/GVQW3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
Gvin1	detail/nucleoplasm/Gvin1/Gvin1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HACL1	detail/nucleoplasm/HACL1/HACL1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HAPSTR1	detail/nucleoplasm/HAPSTR1/HAPSTR1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HAPSTR2	detail/nucleoplasm/HAPSTR2/HAPSTR2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HAUS2	detail/nucleoplasm/HAUS2/HAUS2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HCFC1R1	detail/nucleoplasm/HCFC1R1/HCFC1R1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HCFC2	detail/nucleoplasm/HCFC2/HCFC2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HDDC2	detail/nucleoplasm/HDDC2/HDDC2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HDDC3	detail/nucleoplasm/HDDC3/HDDC3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HDGFL2	detail/nucleoplasm/HDGFL2/HDGFL2-evaluation.md	HPA_IF	STALE_PATTERN	True	True	True	True	False	True	False	Only old TODO/checklist pattern matched; Image/evidence embedded; Local evidence count=2
HDGFL2	detail/nucleoplasm/HDGFL2/HDGFL2-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
HDGFL3	detail/nucleoplasm/HDGFL3/HDGFL3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HDLBP	detail/nucleoplasm/HDLBP/HDLBP-evaluation.md	HPA_IF	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=2
HDLBP	detail/nucleoplasm/HDLBP/HDLBP-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
HEATR3	detail/nucleoplasm/HEATR3/HEATR3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HEATR5B	detail/nucleoplasm/HEATR5B/HEATR5B-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HEBP1	detail/nucleoplasm/HEBP1/HEBP1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HECTD1	detail/nucleoplasm/HECTD1/HECTD1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HECTD2	detail/nucleoplasm/HECTD2/HECTD2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HELT	detail/nucleoplasm/HELT/HELT-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
HELT	detail/nucleoplasm/HELT/HELT-evaluation.md	PAE	STALE_PATTERN	True	True	True	False	False	True	False	Image/evidence embedded; Local evidence count=1
HEMGN	detail/nucleoplasm/HEMGN/HEMGN-evaluation.md	HPA_IF	STALE_PATTERN	True	True	True	True	False	True	False	Only old TODO/checklist pattern matched; Image/evidence embedded; Local evidence count=2
HEMGN	detail/nucleoplasm/HEMGN/HEMGN-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
HEMK2	detail/nucleoplasm/HEMK2/HEMK2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HEPACAM2	detail/nucleoplasm/HEPACAM2/HEPACAM2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HERC6	detail/nucleoplasm/HERC6/HERC6-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HERPUD2	detail/nucleoplasm/HERPUD2/HERPUD2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HES3	detail/nucleoplasm/HES3/HES3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HES4	detail/nucleoplasm/HES4/HES4-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HES7	detail/nucleoplasm/HES7/HES7-evaluation.md	HPA_IF	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=2
HES7	detail/nucleoplasm/HES7/HES7-evaluation.md	PAE	STALE_PATTERN	True	True	True	False	False	True	False	Image/evidence embedded; Local evidence count=1
HEYL	detail/nucleoplasm/HEYL/HEYL-evaluation.md	HPA_IF	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=2
HEYL	detail/nucleoplasm/HEYL/HEYL-evaluation.md	PAE	STALE_PATTERN	True	True	True	False	False	True	False	Image/evidence embedded; Local evidence count=1
HIF1AN	detail/nucleoplasm/HIF1AN/HIF1AN-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HIGD1A	detail/nucleoplasm/HIGD1A/HIGD1A-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HLX	detail/nucleoplasm/HLX/HLX-evaluation.md	HPA_IF	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=2
HLX	detail/nucleoplasm/HLX/HLX-evaluation.md	PAE	STALE_PATTERN	True	True	True	False	False	True	False	Image/evidence embedded; Local evidence count=1
HMCES	detail/nucleoplasm/HMCES/HMCES-evaluation.md	HPA_IF	STALE_PATTERN	True	True	True	True	False	True	False	Only old TODO/checklist pattern matched; Image/evidence embedded; Local evidence count=2
HMCES	detail/nucleoplasm/HMCES/HMCES-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
HMG20A	detail/nucleoplasm/HMG20A/HMG20A-evaluation.md	HPA_IF	STALE_PATTERN	True	True	True	True	False	True	False	Only old TODO/checklist pattern matched; Image/evidence embedded; Local evidence count=2
HMG20A	detail/nucleoplasm/HMG20A/HMG20A-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
HMGN3	detail/nucleoplasm/HMGN3/HMGN3-evaluation.md	HPA_IF	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=2
HMGN3	detail/nucleoplasm/HMGN3/HMGN3-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
HMGN4	detail/nucleoplasm/HMGN4/HMGN4-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
HMGN5	detail/nucleoplasm/HMGN5/HMGN5-evaluation.md	HPA_IF	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=2
HMGN5	detail/nucleoplasm/HMGN5/HMGN5-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
HMGXB4	detail/nucleoplasm/HMGXB4/HMGXB4-evaluation.md	HPA_IF	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=2
HMGXB4	detail/nucleoplasm/HMGXB4/HMGXB4-evaluation.md	PAE	STALE_PATTERN	True	True	True	False	False	True	False	Image/evidence embedded; Local evidence count=1
HMX1	detail/nucleoplasm/HMX1/HMX1-evaluation.md	PAE	STALE_PATTERN	True	True	True	False	False	True	False	Image/evidence embedded; Local evidence count=1
HMX2	detail/nucleoplasm/HMX2/HMX2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
