gene	current_path	in_queue	was_processed	has_harvest_packet	packet_path	missing_sources	report_status	report_lines	was_rejected_due_to_missing_harvest	needs_reharvest	needs_manual_review	reason
MYBPH	detail/rejected/MYBPH/MYBPH-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
MYCBP2	detail/rejected/MYCBP2/MYCBP2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
MYG1	detail/rejected/MYG1/MYG1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
MYOZ1	detail/rejected/MYOZ1/MYOZ1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
MYOZ2	detail/rejected/MYOZ2/MYOZ2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
MYPN	detail/rejected/MYPN/MYPN-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
MYRFL	detail/rejected/MYRFL/MYRFL-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
MYRIP	detail/rejected/MYRIP/MYRIP-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Mfap1a	detail/rejected/Mfap1a/Mfap1a-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Mndal	detail/rejected/Mndal/Mndal-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Mplkip	detail/rejected/Mplkip/Mplkip-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Mycs	detail/rejected/Mycs/Mycs-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
N4BP2	detail/rejected/N4BP2/N4BP2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
N4BP2L2	detail/rejected/N4BP2L2/N4BP2L2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
N4BP3	detail/rejected/N4BP3/N4BP3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NAA30	detail/rejected/NAA30/NAA30-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NAA40	detail/rejected/NAA40/NAA40-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NABP1	detail/rejected/NABP1/NABP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NABP2	detail/rejected/NABP2/NABP2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NACA2	detail/rejected/NACA2/NACA2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NADK	detail/rejected/NADK/NADK-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NAIF1	detail/rejected/NAIF1/NAIF1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NANP	detail/rejected/NANP/NANP-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NAP1L3	detail/rejected/NAP1L3/NAP1L3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NAPEPLD	detail/rejected/NAPEPLD/NAPEPLD-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NARF	detail/rejected/NARF/NARF-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NAT16	detail/rejected/NAT16/NAT16-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NAV2	detail/rejected/NAV2/NAV2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NAV3	detail/rejected/NAV3/NAV3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NBEAL1	detail/rejected/NBEAL1/NBEAL1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NBPF3	detail/rejected/NBPF3/NBPF3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NCBP3	detail/rejected/NCBP3/NCBP3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NCK1	detail/rejected/NCK1/NCK1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NCKAP5	detail/rejected/NCKAP5/NCKAP5-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NCKIPSD	detail/rejected/NCKIPSD/NCKIPSD-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NCLN	detail/rejected/NCLN/NCLN-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NDEL1	detail/rejected/NDEL1/NDEL1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NEDD1	detail/rejected/NEDD1/NEDD1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NEK1	detail/rejected/NEK1/NEK1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NEK10	detail/rejected/NEK10/NEK10-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NEK11	detail/rejected/NEK11/NEK11-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NEK5	detail/rejected/NEK5/NEK5-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NEK9	detail/rejected/NEK9/NEK9-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NEMF	detail/rejected/NEMF/NEMF-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NEXMIF	detail/rejected/NEXMIF/NEXMIF-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NFATC2IP	detail/rejected/NFATC2IP/NFATC2IP-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NFKBIL1	detail/rejected/NFKBIL1/NFKBIL1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NFU1	detail/rejected/NFU1/NFU1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NGDN	detail/rejected/NGDN/NGDN-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NHEJ1	detail/rejected/NHEJ1/NHEJ1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NHLRC1	detail/rejected/NHLRC1/NHLRC1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NHLRC2	detail/rejected/NHLRC2/NHLRC2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NHSL1	detail/rejected/NHSL1/NHSL1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NHSL3	detail/rejected/NHSL3/NHSL3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NIF3L1	detail/rejected/NIF3L1/NIF3L1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NIPAL3	detail/rejected/NIPAL3/NIPAL3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NKIRAS2	detail/rejected/NKIRAS2/NKIRAS2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NLE1	detail/rejected/NLE1/NLE1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NME7	detail/rejected/NME7/NME7-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NME8	detail/rejected/NME8/NME8-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NMRK1	detail/rejected/NMRK1/NMRK1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NMRK2	detail/rejected/NMRK2/NMRK2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NOC3L	detail/rejected/NOC3L/NOC3L-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NOM1	detail/rejected/NOM1/NOM1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NOPCHAP1	detail/rejected/NOPCHAP1/NOPCHAP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NOS1AP	detail/rejected/NOS1AP/NOS1AP-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NPEPPS	detail/rejected/NPEPPS/NPEPPS-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NPTXR	detail/rejected/NPTXR/NPTXR-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NQO2	detail/rejected/NQO2/NQO2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NRARP	detail/rejected/NRARP/NRARP-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NRBF2	detail/rejected/NRBF2/NRBF2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NRIP2	detail/rejected/NRIP2/NRIP2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NSFL1C	detail/rejected/NSFL1C/NSFL1C-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NSMCE1	detail/rejected/NSMCE1/NSMCE1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NSMCE3	detail/rejected/NSMCE3/NSMCE3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NSMCE4A	detail/rejected/NSMCE4A/NSMCE4A-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NSRP1	detail/rejected/NSRP1/NSRP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NT5C1B	detail/rejected/NT5C1B/NT5C1B-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NT5C3A	detail/rejected/NT5C3A/NT5C3A-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NTMT1	detail/rejected/NTMT1/NTMT1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NUAK2	detail/rejected/NUAK2/NUAK2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NUBP1	detail/rejected/NUBP1/NUBP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NUTM2A	detail/rejected/NUTM2A/NUTM2A-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NVL	detail/rejected/NVL/NVL-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NXN	detail/rejected/NXN/NXN-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
NYAP2	detail/rejected/NYAP2/NYAP2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Naa11	detail/rejected/Naa11/Naa11-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Nat8f3	detail/rejected/Nat8f3/Nat8f3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OAZ2	detail/rejected/OAZ2/OAZ2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OAZ3	detail/rejected/OAZ3/OAZ3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
ODR4	detail/rejected/ODR4/ODR4-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OGFR	detail/rejected/OGFR/OGFR-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OPLAH	detail/rejected/OPLAH/OPLAH-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OSBPL10	detail/rejected/OSBPL10/OSBPL10-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OSBPL11	detail/rejected/OSBPL11/OSBPL11-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OSBPL1A	detail/rejected/OSBPL1A/OSBPL1A-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OSBPL3	detail/rejected/OSBPL3/OSBPL3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OSBPL7	detail/rejected/OSBPL7/OSBPL7-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OSER1	detail/rejected/OSER1/OSER1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OSTM1	detail/rejected/OSTM1/OSTM1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OTUD6B	detail/rejected/OTUD6B/OTUD6B-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OTULINL	detail/rejected/OTULINL/OTULINL-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
OVCA2	detail/rejected/OVCA2/OVCA2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
