global_index	batch_id	priority	task_type	gene	current_path	current_status	current_category	current_lines	current_score	source_audit	error_type	risk_level	needs_harvest	needs_report_repair	needs_false_rejection_recheck	needs_new_evaluation	needs_manual_review	needs_validator_exception_review	duplicate_status	skip_reason	recommended_action	worker_id	lock_path	stage_path	final_path	state	reason
349	70	P0	INCOMPLETE_REPORT_REPAIR	EID2B		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/EID2B.lock	audit_work/continuous_completion_workers/worker_W2/batch_70/staged_reports/EID2B-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
350	70	P0	INCOMPLETE_REPORT_REPAIR	GCLC		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/GCLC.lock	audit_work/continuous_completion_workers/worker_W2/batch_70/staged_reports/GCLC-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
351	71	P0	INCOMPLETE_REPORT_REPAIR	ACACA		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/ACACA.lock	audit_work/continuous_completion_workers/worker_W3/batch_71/staged_reports/ACACA-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
352	71	P0	INCOMPLETE_REPORT_REPAIR	NRK		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/NRK.lock	audit_work/continuous_completion_workers/worker_W3/batch_71/staged_reports/NRK-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
353	71	P0	INCOMPLETE_REPORT_REPAIR	HACE1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/HACE1.lock	audit_work/continuous_completion_workers/worker_W3/batch_71/staged_reports/HACE1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
354	71	P0	INCOMPLETE_REPORT_REPAIR	TOB1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/TOB1.lock	audit_work/continuous_completion_workers/worker_W3/batch_71/staged_reports/TOB1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
355	71	P0	INCOMPLETE_REPORT_REPAIR	PTER		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/PTER.lock	audit_work/continuous_completion_workers/worker_W3/batch_71/staged_reports/PTER-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
356	72	P0	INCOMPLETE_REPORT_REPAIR	Bex2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/Bex2.lock	audit_work/continuous_completion_workers/worker_W4/batch_72/staged_reports/Bex2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
357	72	P0	INCOMPLETE_REPORT_REPAIR	NFE2L1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/NFE2L1.lock	audit_work/continuous_completion_workers/worker_W4/batch_72/staged_reports/NFE2L1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
358	72	P0	INCOMPLETE_REPORT_REPAIR	KPNA3		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/KPNA3.lock	audit_work/continuous_completion_workers/worker_W4/batch_72/staged_reports/KPNA3-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
359	72	P0	INCOMPLETE_REPORT_REPAIR	NRIP1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/NRIP1.lock	audit_work/continuous_completion_workers/worker_W4/batch_72/staged_reports/NRIP1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
360	72	P0	INCOMPLETE_REPORT_REPAIR	STX1B		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/STX1B.lock	audit_work/continuous_completion_workers/worker_W4/batch_72/staged_reports/STX1B-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
361	73	P0	INCOMPLETE_REPORT_REPAIR	H4C7		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/H4C7.lock	audit_work/continuous_completion_workers/worker_W1/batch_73/staged_reports/H4C7-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
362	73	P0	INCOMPLETE_REPORT_REPAIR	FAM47E		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/FAM47E.lock	audit_work/continuous_completion_workers/worker_W1/batch_73/staged_reports/FAM47E-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
363	73	P0	INCOMPLETE_REPORT_REPAIR	TLX3		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/TLX3.lock	audit_work/continuous_completion_workers/worker_W1/batch_73/staged_reports/TLX3-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
364	73	P0	INCOMPLETE_REPORT_REPAIR	Csnk1e		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/Csnk1e.lock	audit_work/continuous_completion_workers/worker_W1/batch_73/staged_reports/Csnk1e-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
365	73	P0	INCOMPLETE_REPORT_REPAIR	HROB		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/HROB.lock	audit_work/continuous_completion_workers/worker_W1/batch_73/staged_reports/HROB-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
366	74	P0	INCOMPLETE_REPORT_REPAIR	RHNO1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/RHNO1.lock	audit_work/continuous_completion_workers/worker_W2/batch_74/staged_reports/RHNO1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
367	74	P0	INCOMPLETE_REPORT_REPAIR	GRB2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/GRB2.lock	audit_work/continuous_completion_workers/worker_W2/batch_74/staged_reports/GRB2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
368	74	P0	INCOMPLETE_REPORT_REPAIR	SRRM1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/SRRM1.lock	audit_work/continuous_completion_workers/worker_W2/batch_74/staged_reports/SRRM1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
369	74	P0	INCOMPLETE_REPORT_REPAIR	SPDEF		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/SPDEF.lock	audit_work/continuous_completion_workers/worker_W2/batch_74/staged_reports/SPDEF-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
370	74	P0	INCOMPLETE_REPORT_REPAIR	NT5C1B		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/NT5C1B.lock	audit_work/continuous_completion_workers/worker_W2/batch_74/staged_reports/NT5C1B-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
371	75	P0	INCOMPLETE_REPORT_REPAIR	OSR1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/OSR1.lock	audit_work/continuous_completion_workers/worker_W3/batch_75/staged_reports/OSR1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
372	75	P0	INCOMPLETE_REPORT_REPAIR	MLIP		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/MLIP.lock	audit_work/continuous_completion_workers/worker_W3/batch_75/staged_reports/MLIP-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
373	75	P0	INCOMPLETE_REPORT_REPAIR	GCLM		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/GCLM.lock	audit_work/continuous_completion_workers/worker_W3/batch_75/staged_reports/GCLM-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
374	75	P0	INCOMPLETE_REPORT_REPAIR	MUTYH		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/MUTYH.lock	audit_work/continuous_completion_workers/worker_W3/batch_75/staged_reports/MUTYH-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
375	75	P0	INCOMPLETE_REPORT_REPAIR	LMNB2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/LMNB2.lock	audit_work/continuous_completion_workers/worker_W3/batch_75/staged_reports/LMNB2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
376	76	P0	INCOMPLETE_REPORT_REPAIR	HESX1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/HESX1.lock	audit_work/continuous_completion_workers/worker_W4/batch_76/staged_reports/HESX1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
377	76	P0	INCOMPLETE_REPORT_REPAIR	MOB1A		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/MOB1A.lock	audit_work/continuous_completion_workers/worker_W4/batch_76/staged_reports/MOB1A-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
378	76	P0	INCOMPLETE_REPORT_REPAIR	YPEL1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/YPEL1.lock	audit_work/continuous_completion_workers/worker_W4/batch_76/staged_reports/YPEL1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
379	76	P0	INCOMPLETE_REPORT_REPAIR	PTOV1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/PTOV1.lock	audit_work/continuous_completion_workers/worker_W4/batch_76/staged_reports/PTOV1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
380	76	P0	INCOMPLETE_REPORT_REPAIR	PRKCB		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/PRKCB.lock	audit_work/continuous_completion_workers/worker_W4/batch_76/staged_reports/PRKCB-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
381	77	P0	INCOMPLETE_REPORT_REPAIR	OOEP		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/OOEP.lock	audit_work/continuous_completion_workers/worker_W1/batch_77/staged_reports/OOEP-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
382	77	P0	INCOMPLETE_REPORT_REPAIR	NRBF2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/NRBF2.lock	audit_work/continuous_completion_workers/worker_W1/batch_77/staged_reports/NRBF2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
383	77	P0	INCOMPLETE_REPORT_REPAIR	RMI2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/RMI2.lock	audit_work/continuous_completion_workers/worker_W1/batch_77/staged_reports/RMI2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
384	77	P0	INCOMPLETE_REPORT_REPAIR	TEAD2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/TEAD2.lock	audit_work/continuous_completion_workers/worker_W1/batch_77/staged_reports/TEAD2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
385	77	P0	INCOMPLETE_REPORT_REPAIR	WWOX		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/WWOX.lock	audit_work/continuous_completion_workers/worker_W1/batch_77/staged_reports/WWOX-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
386	78	P0	INCOMPLETE_REPORT_REPAIR	URI1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/URI1.lock	audit_work/continuous_completion_workers/worker_W2/batch_78/staged_reports/URI1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
387	78	P0	INCOMPLETE_REPORT_REPAIR	PLSCR4		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/PLSCR4.lock	audit_work/continuous_completion_workers/worker_W2/batch_78/staged_reports/PLSCR4-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
388	78	P0	INCOMPLETE_REPORT_REPAIR	UROD		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/UROD.lock	audit_work/continuous_completion_workers/worker_W2/batch_78/staged_reports/UROD-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
389	78	P0	INCOMPLETE_REPORT_REPAIR	WDR43		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/WDR43.lock	audit_work/continuous_completion_workers/worker_W2/batch_78/staged_reports/WDR43-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
390	78	P0	INCOMPLETE_REPORT_REPAIR	KATNAL2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/KATNAL2.lock	audit_work/continuous_completion_workers/worker_W2/batch_78/staged_reports/KATNAL2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
391	79	P0	INCOMPLETE_REPORT_REPAIR	WNK1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/WNK1.lock	audit_work/continuous_completion_workers/worker_W3/batch_79/staged_reports/WNK1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
392	79	P0	INCOMPLETE_REPORT_REPAIR	TRAF1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/TRAF1.lock	audit_work/continuous_completion_workers/worker_W3/batch_79/staged_reports/TRAF1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
393	79	P0	INCOMPLETE_REPORT_REPAIR	PYCARD		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/PYCARD.lock	audit_work/continuous_completion_workers/worker_W3/batch_79/staged_reports/PYCARD-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
394	79	P0	INCOMPLETE_REPORT_REPAIR	TSPY8		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/TSPY8.lock	audit_work/continuous_completion_workers/worker_W3/batch_79/staged_reports/TSPY8-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
395	79	P0	INCOMPLETE_REPORT_REPAIR	E2F5		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/E2F5.lock	audit_work/continuous_completion_workers/worker_W3/batch_79/staged_reports/E2F5-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
396	80	P0	INCOMPLETE_REPORT_REPAIR	HEY1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/HEY1.lock	audit_work/continuous_completion_workers/worker_W4/batch_80/staged_reports/HEY1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
397	80	P0	INCOMPLETE_REPORT_REPAIR	PIK3R3		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/PIK3R3.lock	audit_work/continuous_completion_workers/worker_W4/batch_80/staged_reports/PIK3R3-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
398	80	P0	INCOMPLETE_REPORT_REPAIR	SASH1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/SASH1.lock	audit_work/continuous_completion_workers/worker_W4/batch_80/staged_reports/SASH1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
399	80	P0	INCOMPLETE_REPORT_REPAIR	WWC1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/WWC1.lock	audit_work/continuous_completion_workers/worker_W4/batch_80/staged_reports/WWC1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
400	80	P0	INCOMPLETE_REPORT_REPAIR	RUBCN		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/RUBCN.lock	audit_work/continuous_completion_workers/worker_W4/batch_80/staged_reports/RUBCN-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
401	81	P0	INCOMPLETE_REPORT_REPAIR	PLCG2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/PLCG2.lock	audit_work/continuous_completion_workers/worker_W1/batch_81/staged_reports/PLCG2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
402	81	P0	INCOMPLETE_REPORT_REPAIR	MACO1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/MACO1.lock	audit_work/continuous_completion_workers/worker_W1/batch_81/staged_reports/MACO1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
403	81	P0	INCOMPLETE_REPORT_REPAIR	SIX5		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/SIX5.lock	audit_work/continuous_completion_workers/worker_W1/batch_81/staged_reports/SIX5-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
404	81	P0	INCOMPLETE_REPORT_REPAIR	TRRAP		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/TRRAP.lock	audit_work/continuous_completion_workers/worker_W1/batch_81/staged_reports/TRRAP-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
405	81	P0	INCOMPLETE_REPORT_REPAIR	E2F2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/E2F2.lock	audit_work/continuous_completion_workers/worker_W1/batch_81/staged_reports/E2F2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
406	82	P0	INCOMPLETE_REPORT_REPAIR	NACA		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/NACA.lock	audit_work/continuous_completion_workers/worker_W2/batch_82/staged_reports/NACA-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
407	82	P0	INCOMPLETE_REPORT_REPAIR	SYCP3		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/SYCP3.lock	audit_work/continuous_completion_workers/worker_W2/batch_82/staged_reports/SYCP3-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
408	82	P0	INCOMPLETE_REPORT_REPAIR	POU4F2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/POU4F2.lock	audit_work/continuous_completion_workers/worker_W2/batch_82/staged_reports/POU4F2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
409	82	P0	INCOMPLETE_REPORT_REPAIR	PES1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/PES1.lock	audit_work/continuous_completion_workers/worker_W2/batch_82/staged_reports/PES1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
410	82	P0	INCOMPLETE_REPORT_REPAIR	GSS		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/GSS.lock	audit_work/continuous_completion_workers/worker_W2/batch_82/staged_reports/GSS-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
411	83	P0	INCOMPLETE_REPORT_REPAIR	NHSL1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/NHSL1.lock	audit_work/continuous_completion_workers/worker_W3/batch_83/staged_reports/NHSL1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
412	83	P0	INCOMPLETE_REPORT_REPAIR	PKNOX1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/PKNOX1.lock	audit_work/continuous_completion_workers/worker_W3/batch_83/staged_reports/PKNOX1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
413	83	P0	INCOMPLETE_REPORT_REPAIR	SYNE3		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/SYNE3.lock	audit_work/continuous_completion_workers/worker_W3/batch_83/staged_reports/SYNE3-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
