global_index	batch_id	priority	gene	excel_sheets	has_any_report	duplicate_status	needs_harvest	needs_new_evaluation	current_path	target_category	target_path	worker_id	lock_path	stage_path	final_path	state	reason
634	21	P3	NBN	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NBN.lock	audit_work/missing_gene_workers/worker_W3/batch_21/staged_reports/NBN-evaluation.md	?	PENDING	NEW_EVAL
635	21	P1	NBPF4	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NBPF4.lock	audit_work/missing_gene_workers/worker_W3/batch_21/staged_reports/NBPF4-evaluation.md	?	PENDING	NEW_EVAL
636	22	P1	NBPF6	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NBPF6.lock	audit_work/missing_gene_workers/worker_W3/batch_22/staged_reports/NBPF6-evaluation.md	?	PENDING	NEW_EVAL
637	22	P3	NCL	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NCL.lock	audit_work/missing_gene_workers/worker_W3/batch_22/staged_reports/NCL-evaluation.md	?	PENDING	NEW_EVAL
638	22	P3	NCOA2	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NCOA2.lock	audit_work/missing_gene_workers/worker_W3/batch_22/staged_reports/NCOA2-evaluation.md	?	PENDING	NEW_EVAL
639	22	P3	NCOA6	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NCOA6.lock	audit_work/missing_gene_workers/worker_W3/batch_22/staged_reports/NCOA6-evaluation.md	?	PENDING	NEW_EVAL
640	22	P3	NCOR1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NCOR1.lock	audit_work/missing_gene_workers/worker_W3/batch_22/staged_reports/NCOR1-evaluation.md	?	PENDING	NEW_EVAL
641	23	P3	NCOR2	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NCOR2.lock	audit_work/missing_gene_workers/worker_W3/batch_23/staged_reports/NCOR2-evaluation.md	?	PENDING	NEW_EVAL
642	23	P1	NDUFA9	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NDUFA9.lock	audit_work/missing_gene_workers/worker_W3/batch_23/staged_reports/NDUFA9-evaluation.md	?	PENDING	NEW_EVAL
643	23	P1	NECAB1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NECAB1.lock	audit_work/missing_gene_workers/worker_W3/batch_23/staged_reports/NECAB1-evaluation.md	?	PENDING	NEW_EVAL
644	23	P1	NEK8	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NEK8.lock	audit_work/missing_gene_workers/worker_W3/batch_23/staged_reports/NEK8-evaluation.md	?	PENDING	NEW_EVAL
645	23	P3	NELFB	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NELFB.lock	audit_work/missing_gene_workers/worker_W3/batch_23/staged_reports/NELFB-evaluation.md	?	PENDING	NEW_EVAL
646	24	P3	NEUROD1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NEUROD1.lock	audit_work/missing_gene_workers/worker_W3/batch_24/staged_reports/NEUROD1-evaluation.md	?	PENDING	NEW_EVAL
647	24	P3	NEUROD6	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NEUROD6.lock	audit_work/missing_gene_workers/worker_W3/batch_24/staged_reports/NEUROD6-evaluation.md	?	PENDING	NEW_EVAL
648	24	P3	NEUROG1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NEUROG1.lock	audit_work/missing_gene_workers/worker_W3/batch_24/staged_reports/NEUROG1-evaluation.md	?	PENDING	NEW_EVAL
649	24	P3	NEUROG2	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NEUROG2.lock	audit_work/missing_gene_workers/worker_W3/batch_24/staged_reports/NEUROG2-evaluation.md	?	PENDING	NEW_EVAL
650	24	P3	NEUROG3	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NEUROG3.lock	audit_work/missing_gene_workers/worker_W3/batch_24/staged_reports/NEUROG3-evaluation.md	?	PENDING	NEW_EVAL
651	25	P3	NF1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NF1.lock	audit_work/missing_gene_workers/worker_W3/batch_25/staged_reports/NF1-evaluation.md	?	PENDING	NEW_EVAL
652	25	P3	NF2	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NF2.lock	audit_work/missing_gene_workers/worker_W3/batch_25/staged_reports/NF2-evaluation.md	?	PENDING	NEW_EVAL
653	25	P3	NFAT5	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NFAT5.lock	audit_work/missing_gene_workers/worker_W3/batch_25/staged_reports/NFAT5-evaluation.md	?	PENDING	NEW_EVAL
654	25	P3	NFATC1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NFATC1.lock	audit_work/missing_gene_workers/worker_W3/batch_25/staged_reports/NFATC1-evaluation.md	?	PENDING	NEW_EVAL
655	25	P3	NFE2L2	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NFE2L2.lock	audit_work/missing_gene_workers/worker_W3/batch_25/staged_reports/NFE2L2-evaluation.md	?	PENDING	NEW_EVAL
656	26	P3	NFIA	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NFIA.lock	audit_work/missing_gene_workers/worker_W3/batch_26/staged_reports/NFIA-evaluation.md	?	PENDING	NEW_EVAL
657	26	P3	NFIB	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NFIB.lock	audit_work/missing_gene_workers/worker_W3/batch_26/staged_reports/NFIB-evaluation.md	?	PENDING	NEW_EVAL
658	26	P3	NFKBIZ	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NFKBIZ.lock	audit_work/missing_gene_workers/worker_W3/batch_26/staged_reports/NFKBIZ-evaluation.md	?	PENDING	NEW_EVAL
659	26	P3	NGFR	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NGFR.lock	audit_work/missing_gene_workers/worker_W3/batch_26/staged_reports/NGFR-evaluation.md	?	PENDING	NEW_EVAL
660	26	P1	NHSL2	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NHSL2.lock	audit_work/missing_gene_workers/worker_W3/batch_26/staged_reports/NHSL2-evaluation.md	?	PENDING	NEW_EVAL
661	27	P1	NIBAN2	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NIBAN2.lock	audit_work/missing_gene_workers/worker_W3/batch_27/staged_reports/NIBAN2-evaluation.md	?	PENDING	NEW_EVAL
662	27	P3	NIPBL	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NIPBL.lock	audit_work/missing_gene_workers/worker_W3/batch_27/staged_reports/NIPBL-evaluation.md	?	PENDING	NEW_EVAL
663	27	P1	NKPD1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NKPD1.lock	audit_work/missing_gene_workers/worker_W3/batch_27/staged_reports/NKPD1-evaluation.md	?	PENDING	NEW_EVAL
664	27	P3	NONO	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NONO.lock	audit_work/missing_gene_workers/worker_W3/batch_27/staged_reports/NONO-evaluation.md	?	PENDING	NEW_EVAL
665	27	P3	NOS1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NOS1.lock	audit_work/missing_gene_workers/worker_W3/batch_27/staged_reports/NOS1-evaluation.md	?	PENDING	NEW_EVAL
666	28	P3	NOTCH1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NOTCH1.lock	audit_work/missing_gene_workers/worker_W3/batch_28/staged_reports/NOTCH1-evaluation.md	?	PENDING	NEW_EVAL
667	28	P3	NOTCH3	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NOTCH3.lock	audit_work/missing_gene_workers/worker_W3/batch_28/staged_reports/NOTCH3-evaluation.md	?	PENDING	NEW_EVAL
668	28	P1	NPHP3	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NPHP3.lock	audit_work/missing_gene_workers/worker_W3/batch_28/staged_reports/NPHP3-evaluation.md	?	PENDING	NEW_EVAL
669	28	P3	NPM1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NPM1.lock	audit_work/missing_gene_workers/worker_W3/batch_28/staged_reports/NPM1-evaluation.md	?	PENDING	NEW_EVAL
670	28	P3	NPR1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NPR1.lock	audit_work/missing_gene_workers/worker_W3/batch_28/staged_reports/NPR1-evaluation.md	?	PENDING	NEW_EVAL
671	29	P3	NRF1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NRF1.lock	audit_work/missing_gene_workers/worker_W3/batch_29/staged_reports/NRF1-evaluation.md	?	PENDING	NEW_EVAL
672	29	P3	NRL	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NRL.lock	audit_work/missing_gene_workers/worker_W3/batch_29/staged_reports/NRL-evaluation.md	?	PENDING	NEW_EVAL
673	29	P1	NSMAF	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NSMAF.lock	audit_work/missing_gene_workers/worker_W3/batch_29/staged_reports/NSMAF-evaluation.md	?	PENDING	NEW_EVAL
674	29	P1	NTAN1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NTAN1.lock	audit_work/missing_gene_workers/worker_W3/batch_29/staged_reports/NTAN1-evaluation.md	?	PENDING	NEW_EVAL
675	29	P1	NUTM2E	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NUTM2E.lock	audit_work/missing_gene_workers/worker_W3/batch_29/staged_reports/NUTM2E-evaluation.md	?	PENDING	NEW_EVAL
676	30	P1	NUTM2G	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/NUTM2G.lock	audit_work/missing_gene_workers/worker_W3/batch_30/staged_reports/NUTM2G-evaluation.md	?	PENDING	NEW_EVAL
677	30	P3	Nme2	Sheet1	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/Nme2.lock	audit_work/missing_gene_workers/worker_W3/batch_30/staged_reports/Nme2-evaluation.md	?	PENDING	NEW_EVAL
678	30	P2	Nsmce3	重新pa一下	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/Nsmce3.lock	audit_work/missing_gene_workers/worker_W3/batch_30/staged_reports/Nsmce3-evaluation.md	?	PENDING	NEW_EVAL
679	30	P1	OAF	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/OAF.lock	audit_work/missing_gene_workers/worker_W3/batch_30/staged_reports/OAF-evaluation.md	?	PENDING	NEW_EVAL
680	30	P1	OBI1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/OBI1.lock	audit_work/missing_gene_workers/worker_W3/batch_30/staged_reports/OBI1-evaluation.md	?	PENDING	NEW_EVAL
681	31	P3	OGT	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/OGT.lock	audit_work/missing_gene_workers/worker_W3/batch_31/staged_reports/OGT-evaluation.md	?	PENDING	NEW_EVAL
682	31	P3	OLIG2	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/OLIG2.lock	audit_work/missing_gene_workers/worker_W3/batch_31/staged_reports/OLIG2-evaluation.md	?	PENDING	NEW_EVAL
683	31	P1	OSGIN2	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/OSGIN2.lock	audit_work/missing_gene_workers/worker_W3/batch_31/staged_reports/OSGIN2-evaluation.md	?	PENDING	NEW_EVAL
684	31	P3	OTX2	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/OTX2.lock	audit_work/missing_gene_workers/worker_W3/batch_31/staged_reports/OTX2-evaluation.md	?	PENDING	NEW_EVAL
685	31	P3	PABPN1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PABPN1.lock	audit_work/missing_gene_workers/worker_W3/batch_31/staged_reports/PABPN1-evaluation.md	?	PENDING	NEW_EVAL
686	32	P1	PACRGL	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PACRGL.lock	audit_work/missing_gene_workers/worker_W3/batch_32/staged_reports/PACRGL-evaluation.md	?	PENDING	NEW_EVAL
687	32	P3	PAF1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PAF1.lock	audit_work/missing_gene_workers/worker_W3/batch_32/staged_reports/PAF1-evaluation.md	?	PENDING	NEW_EVAL
688	32	P3	PAX2	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PAX2.lock	audit_work/missing_gene_workers/worker_W3/batch_32/staged_reports/PAX2-evaluation.md	?	PENDING	NEW_EVAL
689	32	P3	PAX3	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PAX3.lock	audit_work/missing_gene_workers/worker_W3/batch_32/staged_reports/PAX3-evaluation.md	?	PENDING	NEW_EVAL
690	32	P3	PAX5	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PAX5.lock	audit_work/missing_gene_workers/worker_W3/batch_32/staged_reports/PAX5-evaluation.md	?	PENDING	NEW_EVAL
691	33	P3	PAX6	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PAX6.lock	audit_work/missing_gene_workers/worker_W3/batch_33/staged_reports/PAX6-evaluation.md	?	PENDING	NEW_EVAL
692	33	P3	PAX7	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PAX7.lock	audit_work/missing_gene_workers/worker_W3/batch_33/staged_reports/PAX7-evaluation.md	?	PENDING	NEW_EVAL
693	33	P3	PAX8	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PAX8.lock	audit_work/missing_gene_workers/worker_W3/batch_33/staged_reports/PAX8-evaluation.md	?	PENDING	NEW_EVAL
694	33	P1	PBDC1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PBDC1.lock	audit_work/missing_gene_workers/worker_W3/batch_33/staged_reports/PBDC1-evaluation.md	?	PENDING	NEW_EVAL
695	33	P3	PBRM1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PBRM1.lock	audit_work/missing_gene_workers/worker_W3/batch_33/staged_reports/PBRM1-evaluation.md	?	PENDING	NEW_EVAL
696	34	P3	PBX1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PBX1.lock	audit_work/missing_gene_workers/worker_W3/batch_34/staged_reports/PBX1-evaluation.md	?	PENDING	NEW_EVAL
697	34	P1	PCED1A	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PCED1A.lock	audit_work/missing_gene_workers/worker_W3/batch_34/staged_reports/PCED1A-evaluation.md	?	PENDING	NEW_EVAL
698	34	P3	PCGF1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PCGF1.lock	audit_work/missing_gene_workers/worker_W3/batch_34/staged_reports/PCGF1-evaluation.md	?	PENDING	NEW_EVAL
699	34	P3	PCGF3	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PCGF3.lock	audit_work/missing_gene_workers/worker_W3/batch_34/staged_reports/PCGF3-evaluation.md	?	PENDING	NEW_EVAL
700	34	P1	PCMTD1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PCMTD1.lock	audit_work/missing_gene_workers/worker_W3/batch_34/staged_reports/PCMTD1-evaluation.md	?	PENDING	NEW_EVAL
701	35	P1	PCMTD2	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PCMTD2.lock	audit_work/missing_gene_workers/worker_W3/batch_35/staged_reports/PCMTD2-evaluation.md	?	PENDING	NEW_EVAL
702	35	P3	PCNA	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PCNA.lock	audit_work/missing_gene_workers/worker_W3/batch_35/staged_reports/PCNA-evaluation.md	?	PENDING	NEW_EVAL
703	35	P1	PCNX1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PCNX1.lock	audit_work/missing_gene_workers/worker_W3/batch_35/staged_reports/PCNX1-evaluation.md	?	PENDING	NEW_EVAL
704	35	P3	PDC	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PDC.lock	audit_work/missing_gene_workers/worker_W3/batch_35/staged_reports/PDC-evaluation.md	?	PENDING	NEW_EVAL
705	35	P3	PDS5A	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PDS5A.lock	audit_work/missing_gene_workers/worker_W3/batch_35/staged_reports/PDS5A-evaluation.md	?	PENDING	NEW_EVAL
706	36	P3	PDX1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PDX1.lock	audit_work/missing_gene_workers/worker_W3/batch_36/staged_reports/PDX1-evaluation.md	?	PENDING	NEW_EVAL
707	36	P1	PDZD9	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PDZD9.lock	audit_work/missing_gene_workers/worker_W3/batch_36/staged_reports/PDZD9-evaluation.md	?	PENDING	NEW_EVAL
708	36	P1	PDZRN3	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PDZRN3.lock	audit_work/missing_gene_workers/worker_W3/batch_36/staged_reports/PDZRN3-evaluation.md	?	PENDING	NEW_EVAL
709	36	P1	PELI3	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PELI3.lock	audit_work/missing_gene_workers/worker_W3/batch_36/staged_reports/PELI3-evaluation.md	?	PENDING	NEW_EVAL
710	36	P3	PER1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PER1.lock	audit_work/missing_gene_workers/worker_W3/batch_36/staged_reports/PER1-evaluation.md	?	PENDING	NEW_EVAL
711	37	P3	PER2	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PER2.lock	audit_work/missing_gene_workers/worker_W3/batch_37/staged_reports/PER2-evaluation.md	?	PENDING	NEW_EVAL
712	37	P3	PER3	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PER3.lock	audit_work/missing_gene_workers/worker_W3/batch_37/staged_reports/PER3-evaluation.md	?	PENDING	NEW_EVAL
713	37	P3	PHF6	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PHF6.lock	audit_work/missing_gene_workers/worker_W3/batch_37/staged_reports/PHF6-evaluation.md	?	PENDING	NEW_EVAL
714	37	P3	PHF8	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PHF8.lock	audit_work/missing_gene_workers/worker_W3/batch_37/staged_reports/PHF8-evaluation.md	?	PENDING	NEW_EVAL
715	37	P3	PHIP	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PHIP.lock	audit_work/missing_gene_workers/worker_W3/batch_37/staged_reports/PHIP-evaluation.md	?	PENDING	NEW_EVAL
716	38	P1	PHLDB1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PHLDB1.lock	audit_work/missing_gene_workers/worker_W3/batch_38/staged_reports/PHLDB1-evaluation.md	?	PENDING	NEW_EVAL
717	38	P1	PHLDB3	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PHLDB3.lock	audit_work/missing_gene_workers/worker_W3/batch_38/staged_reports/PHLDB3-evaluation.md	?	PENDING	NEW_EVAL
718	38	P3	PHOX2B	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PHOX2B.lock	audit_work/missing_gene_workers/worker_W3/batch_38/staged_reports/PHOX2B-evaluation.md	?	PENDING	NEW_EVAL
719	38	P1	PIH1D2	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PIH1D2.lock	audit_work/missing_gene_workers/worker_W3/batch_38/staged_reports/PIH1D2-evaluation.md	?	PENDING	NEW_EVAL
720	38	P3	PIR	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PIR.lock	audit_work/missing_gene_workers/worker_W3/batch_38/staged_reports/PIR-evaluation.md	?	PENDING	NEW_EVAL
721	39	P3	PITX1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PITX1.lock	audit_work/missing_gene_workers/worker_W3/batch_39/staged_reports/PITX1-evaluation.md	?	PENDING	NEW_EVAL
722	39	P3	PITX2	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PITX2.lock	audit_work/missing_gene_workers/worker_W3/batch_39/staged_reports/PITX2-evaluation.md	?	PENDING	NEW_EVAL
723	39	P1	PLAC8L1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PLAC8L1.lock	audit_work/missing_gene_workers/worker_W3/batch_39/staged_reports/PLAC8L1-evaluation.md	?	PENDING	NEW_EVAL
724	39	P1	PLEKHG1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PLEKHG1.lock	audit_work/missing_gene_workers/worker_W3/batch_39/staged_reports/PLEKHG1-evaluation.md	?	PENDING	NEW_EVAL
725	39	P1	PLEKHG2	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PLEKHG2.lock	audit_work/missing_gene_workers/worker_W3/batch_39/staged_reports/PLEKHG2-evaluation.md	?	PENDING	NEW_EVAL
726	40	P1	PLPPR2	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PLPPR2.lock	audit_work/missing_gene_workers/worker_W3/batch_40/staged_reports/PLPPR2-evaluation.md	?	PENDING	NEW_EVAL
727	40	P1	PMFBP1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PMFBP1.lock	audit_work/missing_gene_workers/worker_W3/batch_40/staged_reports/PMFBP1-evaluation.md	?	PENDING	NEW_EVAL
728	40	P3	PML	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PML.lock	audit_work/missing_gene_workers/worker_W3/batch_40/staged_reports/PML-evaluation.md	?	PENDING	NEW_EVAL
729	40	P1	PNMA8A	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PNMA8A.lock	audit_work/missing_gene_workers/worker_W3/batch_40/staged_reports/PNMA8A-evaluation.md	?	PENDING	NEW_EVAL
730	40	P3	PNPLA3	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/PNPLA3.lock	audit_work/missing_gene_workers/worker_W3/batch_40/staged_reports/PNPLA3-evaluation.md	?	PENDING	NEW_EVAL
731	41	P1	POC1B	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/POC1B.lock	audit_work/missing_gene_workers/worker_W3/batch_41/staged_reports/POC1B-evaluation.md	?	PENDING	NEW_EVAL
