priority	gene	path	status	lines	chars	missing_sources	has_hpa	has_uniprot_go	has_pubmed	has_alphafold_pae	has_pdb_or_no_pdb	has_ppi	false_rejection_risk	needs_harvest	needs_reevaluate	recommended_next_action	reason
P1	CFAP61	detail/rejected/CFAP61/CFAP61-evaluation.md	rejected	35	657	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	C2CD4C	detail/rejected/C2CD4C/C2CD4C-evaluation.md	rejected	35	657	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	FHL3	detail/rejected/FHL3/FHL3-evaluation.md	rejected	22	317	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P2	KATNBL1	detail/rejected/KATNBL1/KATNBL1-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	TEX55	detail/rejected/TEX55/TEX55-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	EPM2A	detail/rejected/EPM2A/EPM2A-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	SHOX2	detail/rejected/SHOX2/SHOX2-evaluation.md	rejected	46	756	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PTMS	detail/rejected/PTMS/PTMS-evaluation.md	rejected	46	757	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	C2CD4D	detail/rejected/C2CD4D/C2CD4D-evaluation.md	rejected	35	657	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	GCAT	detail/rejected/GCAT/GCAT-evaluation.md	rejected	35	708	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	Tsga8	detail/rejected/Tsga8/Tsga8-evaluation.md	rejected	38	859	HPA,PubMed,PDB	False	False	False	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 38L
P1	UNC93B1	detail/rejected/UNC93B1/UNC93B1-evaluation.md	rejected	46	782	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	FUBP1	detail/rejected/FUBP1/FUBP1-evaluation.md	rejected	22	310	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	AEN	detail/rejected/AEN/AEN-evaluation.md	rejected	20	271	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	USF2	detail/rejected/USF2/USF2-evaluation.md	rejected	46	822	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SIPA1	detail/rejected/SIPA1/SIPA1-evaluation.md	rejected	46	831	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	Cbll1	detail/rejected/Cbll1/Cbll1-evaluation.md	rejected	38	859	HPA,PubMed,PDB	False	False	False	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 38L
P2	EEF1AKMT2	detail/rejected/EEF1AKMT2/EEF1AKMT2-evaluation.md	rejected	49	905		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	KRCC1	detail/rejected/KRCC1/KRCC1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	SKA1	detail/rejected/SKA1/SKA1-evaluation.md	rejected	46	766	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	RFPL1	detail/rejected/RFPL1/RFPL1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	NEMP2	detail/rejected/NEMP2/NEMP2-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	UTY	detail/rejected/UTY/UTY-evaluation.md	rejected	46	805	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TRIP6	detail/rejected/TRIP6/TRIP6-evaluation.md	rejected	46	777	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TNFAIP8	detail/rejected/TNFAIP8/TNFAIP8-evaluation.md	rejected	46	774	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	ST7	detail/rejected/ST7/ST7-evaluation.md	rejected	46	767	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	VSIG4	detail/rejected/VSIG4/VSIG4-evaluation.md	rejected	46	785	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NFIX	detail/rejected/NFIX/NFIX-evaluation.md	rejected	46	776	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	IRS1	detail/rejected/IRS1/IRS1-evaluation.md	rejected	26	357	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
P1	HMGCS1	detail/rejected/HMGCS1/HMGCS1-evaluation.md	rejected	44	997	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	LMX1B	detail/rejected/LMX1B/LMX1B-evaluation.md	rejected	41	823	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	SPEG	detail/rejected/SPEG/SPEG-evaluation.md	rejected	46	799	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	MLX	detail/rejected/MLX/MLX-evaluation.md	rejected	33	561	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	TCF12	detail/rejected/TCF12/TCF12-evaluation.md	rejected	46	764	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SLX4	detail/rejected/SLX4/SLX4-evaluation.md	rejected	46	854	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	GCHFR	detail/rejected/GCHFR/GCHFR-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	ETV3L	detail/rejected/ETV3L/ETV3L-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	TBX20	detail/rejected/TBX20/TBX20-evaluation.md	rejected	46	781	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	ISG20	detail/rejected/ISG20/ISG20-evaluation.md	rejected	26	546	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
P1	NUP43	detail/rejected/NUP43/NUP43-evaluation.md	rejected	45	972	HPA,PDB,PPI	False	True	True	True	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 45L
P1	ATXN7	detail/rejected/ATXN7/ATXN7-evaluation.md	rejected	20	275	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	ILK	detail/rejected/ILK/ILK-evaluation.md	rejected	26	547	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
P2	TCF24	detail/rejected/TCF24/TCF24-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	GCFC2	detail/rejected/GCFC2/GCFC2-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PTMA	detail/rejected/PTMA/PTMA-evaluation.md	rejected	46	755	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TNKS2	detail/rejected/TNKS2/TNKS2-evaluation.md	rejected	46	823	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	APAF1	detail/rejected/APAF1/APAF1-evaluation.md	rejected	20	277	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P2	FSBP	detail/rejected/FSBP/FSBP-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	KRI1	detail/rejected/KRI1/KRI1-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	RXRG	detail/rejected/RXRG/RXRG-evaluation.md	rejected	46	762	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SIK2	detail/rejected/SIK2/SIK2-evaluation.md	rejected	46	761	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	SEL1L2	detail/rejected/SEL1L2/SEL1L2-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	Rhox5	detail/rejected/Rhox5/Rhox5-evaluation.md	rejected	38	859	HPA,PubMed,PDB	False	False	False	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 38L
P2	KBTBD7	detail/rejected/KBTBD7/KBTBD7-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	MAGEL2	detail/rejected/MAGEL2/MAGEL2-evaluation.md	rejected	33	561	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	FLCN	detail/rejected/FLCN/FLCN-evaluation.md	rejected	22	302	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P2	TCP10L	detail/rejected/TCP10L/TCP10L-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	XAF1	detail/rejected/XAF1/XAF1-evaluation.md	rejected	46	762	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SOCS6	detail/rejected/SOCS6/SOCS6-evaluation.md	rejected	46	775	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SIM1	detail/rejected/SIM1/SIM1-evaluation.md	rejected	46	820	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	Isoc2b	detail/rejected/Isoc2b/Isoc2b-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	Obox1	detail/rejected/Obox1/Obox1-evaluation.md	rejected	38	859	HPA,PubMed,PDB	False	False	False	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 38L
P1	RBL1	detail/rejected/RBL1/RBL1-evaluation.md	rejected	46	779	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	UXT	detail/rejected/UXT/UXT-evaluation.md	rejected	46	782	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	IKBKG	detail/rejected/IKBKG/IKBKG-evaluation.md	rejected	26	393	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
P1	PHOX2A	detail/rejected/PHOX2A/PHOX2A-evaluation.md	rejected	46	793	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	Pmf1	detail/rejected/Pmf1/Pmf1-evaluation.md	rejected	38	855	HPA,PubMed,PDB	False	False	False	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 38L
P1	SOCS1	detail/rejected/SOCS1/SOCS1-evaluation.md	rejected	46	781	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	FSD1	detail/rejected/FSD1/FSD1-evaluation.md	rejected	22	308	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	NUFIP2	detail/rejected/NUFIP2/NUFIP2-evaluation.md	rejected	45	979	HPA,PDB,PPI	False	True	True	True	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 45L
P1	GATA5	detail/rejected/GATA5/GATA5-evaluation.md	rejected	35	712	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	PARK7	detail/rejected/PARK7/PARK7-evaluation.md	rejected	46	774	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	DUX1	detail/rejected/DUX1/DUX1-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	GCM2	detail/rejected/GCM2/GCM2-evaluation.md	rejected	35	711	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	ADD1	detail/rejected/ADD1/ADD1-evaluation.md	rejected	20	273	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	STIL	detail/rejected/STIL/STIL-evaluation.md	rejected	46	772	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	HINT1	detail/rejected/HINT1/HINT1-evaluation.md	rejected	44	992	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	SENP1	detail/rejected/SENP1/SENP1-evaluation.md	rejected	40	891	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	ISL2	detail/rejected/ISL2/ISL2-evaluation.md	rejected	26	498	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
P1	FZR1	detail/rejected/FZR1/FZR1-evaluation.md	rejected	22	308	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	MAD2L1	detail/rejected/MAD2L1/MAD2L1-evaluation.md	rejected	33	572	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	HMGN2	detail/rejected/HMGN2/HMGN2-evaluation.md	rejected	44	992	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P2	RITA1	detail/rejected/RITA1/RITA1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	NMNAT1	detail/rejected/NMNAT1/NMNAT1-evaluation.md	rejected	46	789	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	AJUBA	detail/rejected/AJUBA/AJUBA-evaluation.md	rejected	20	275	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P2	ZNG1F	detail/rejected/ZNG1F/ZNG1F-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	FHL2	detail/rejected/FHL2/FHL2-evaluation.md	rejected	22	308	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	PRKN	detail/rejected/PRKN/PRKN-evaluation.md	rejected	40	887	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P2	LANCL2	detail/rejected/LANCL2/LANCL2-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	POU3F1	detail/rejected/POU3F1/POU3F1-evaluation.md	rejected	46	812	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	OGG1	detail/rejected/OGG1/OGG1-evaluation.md	rejected	46	805	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PHLPP2	detail/rejected/PHLPP2/PHLPP2-evaluation.md	rejected	46	800	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	GCH1	detail/rejected/GCH1/GCH1-evaluation.md	rejected	35	708	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P2	KBTBD6	detail/rejected/KBTBD6/KBTBD6-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PQBP1	detail/rejected/PQBP1/PQBP1-evaluation.md	rejected	46	772	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	LRRFIP1	detail/rejected/LRRFIP1/LRRFIP1-evaluation.md	rejected	41	865	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	RAX	detail/rejected/RAX/RAX-evaluation.md	rejected	46	775	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	Fbxw15	detail/rejected/Fbxw15/Fbxw15-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	Ncbp2	detail/rejected/Ncbp2/Ncbp2-evaluation.md	rejected	38	859	HPA,PubMed,PDB	False	False	False	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 38L
P1	SPIC	detail/rejected/SPIC/SPIC-evaluation.md	rejected	46	813	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NANOGNB	detail/rejected/NANOGNB/NANOGNB-evaluation.md	rejected	46	743	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NFKBIA	detail/rejected/NFKBIA/NFKBIA-evaluation.md	rejected	46	852	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SRM	detail/rejected/SRM/SRM-evaluation.md	rejected	46	759	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	SSX2B	detail/rejected/SSX2B/SSX2B-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	TCF7L1	detail/rejected/TCF7L1/TCF7L1-evaluation.md	rejected	46	832	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	FHIT	detail/rejected/FHIT/FHIT-evaluation.md	rejected	22	303	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	XK	detail/rejected/XK/XK-evaluation.md	rejected	46	796	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	STXBP1	detail/rejected/STXBP1/STXBP1-evaluation.md	rejected	46	771	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TBX19	detail/rejected/TBX19/TBX19-evaluation.md	rejected	46	780	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	VEZT	detail/rejected/VEZT/VEZT-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PRM2	detail/rejected/PRM2/PRM2-evaluation.md	rejected	46	749	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	MYBL1	detail/rejected/MYBL1/MYBL1-evaluation.md	rejected	33	562	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	TKT	detail/rejected/TKT/TKT-evaluation.md	rejected	46	749	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
